pet_13850, 3388, 喝咖啡, 睡覺
pet_7395, 3393, 胖虎, 大雄
pet_3479, 3393, 胖虎, 大雄
pet_5498, 3383, 北極豬, 吃飯
pet_3479, 3383, 北極豬, 吃飯
pet_5498, 3383, 北極豬, 睡覺
pet_3479, 3383, 北極豬, 睡覺
pet_6086, 3404, 吃太飽, 嘔吐
pet_3350, 3404, 吃太飽, 嘔吐
pet_9526, 3357, 喝飲料, 糖尿病
pet_5734, 3357, 喝飲料, 糖尿病
pet_3479, 3357, 喝飲料, 糖尿病
pet_3652, 3357, 喝飲料, 糖尿病
pet_9301, 3395, 我, 白目
pet_3344, 3395, 我, 白目
pet_10417, 3395, 我, 作業
pet_3344, 3395, 我, 作業
pet_5575, 3354, 我不, 搶劫
pet_3484, 3354, 我不, 搶劫
pet_11423, 3380, 機車, 上學
pet_11021, 3380, 機車, 約會
pet_6237, 3380, 機車, 約會
pet_9374, 3380, 機車, 約會
pet_2395, 3380, 機車, 約會
pet_10803, 3360, 燒開水, 洗水壺
pet_3069, 3360, 燒開水, 洗水壺
pet_229, 3353, 睡醒, 上廁所
pet_3069, 3353, 睡醒, 上廁所
pet_12369, 3378, 普拿疼, 苦味
pet_11124, 3354, 看漫畫, 爽
pet_3488, 3354, 看漫畫, 爽
pet_12481, 3384, 我, 打人
pet_4280, 3384, 我, 打人
pet_6517, 3384, 我, 打人
pet_10197, 3357, 看書, 疲勞
pet_11328, 3357, 看書, 疲勞
pet_13204, 3392, 上班族, 放無薪假
pet_42, 3392, 上班族, 放無薪假
pet_9046, 3354, 吃飯, 吃飽飽
pet_6435, 3354, 吃飯, 吃飽飽
pet_6143, 3370, 戰車, 武器
pet_3489, 3370, 戰車, 武器
pet_6049, 3370, 戰車, 車
pet_3489, 3370, 戰車, 車
pet_7017, 3356, 喜歡, 害羞
pet_3489, 3356, 喜歡, 害羞
pet_4206, 3356, 出糗, 害羞
pet_10732, 3356, 出糗, 害羞
pet_3489, 3356, 出糗, 害羞
pet_10959, 3353, 冷, 天氣熱
pet_99, 3383, 女傭, 打掃
pet_7666, 3383, 女傭, 打掃
pet_2312, 3383, 女傭, 打掃
pet_3490, 3383, 女傭, 端咖啡
pet_10673, 3357, 打人, 被告
pet_3491, 3357, 打人, 被告
pet_7501, 3380, 電燈, 唸書
pet_1861, 3380, 電燈, 唸書
pet_10654, 3399, 豬, 愛乾淨
pet_3493, 3399, 豬, 愛乾淨
pet_10481, 3392, 小孩, 長大
pet_3069, 3392, 小孩, 長大
pet_4064, 3392, 小孩, 長大
pet_11753, 3357, 運動, 汗水
pet_10756, 3357, 運動, 汗水
pet_3197, 3357, 運動, 汗水
pet_8869, 3392, 學生, 被21
pet_4440, 3392, 學生, 被21
pet_9882, 3392, 學生, 被21
pet_3197, 3392, 學生, 被21
pet_8616, 3389, 尿尿, 考試
pet_3197, 3389, 尿尿, 考試
pet_8055, 3370, 熊貓, 動物
pet_7404, 3370, 熊貓, 動物
pet_4469, 3370, 熊貓, 動物
pet_5861, 3370, 熊貓, 動物
pet_5036, 3370, 熊貓, 動物
pet_3376, 3370, 熊貓, 動物
pet_8055, 3370, 熊貓, 熊
pet_3376, 3370, 熊貓, 熊
pet_11914, 3380, 錢, 打牌
pet_601, 3380, 錢, 打牌
pet_8578, 3370, 貓熊, 動物
pet_4469, 3370, 貓熊, 動物
pet_5036, 3370, 貓熊, 動物
pet_2904, 3370, 貓熊, 動物
pet_4469, 3370, 貓熊, 雄
pet_2904, 3370, 貓熊, 雄
pet_13376, 3360, 睡覺, 喝水
pet_8758, 3360, 睡覺, 喝水
pet_5264, 3360, 睡覺, 喝水
pet_211, 3360, 睡覺, 喝水
pet_2904, 3360, 睡覺, 喝水
pet_11001, 3360, 睡覺, 卸妝
pet_11001, 3360, 睡覺, 卸妝
pet_11001, 3360, 睡覺, 卸妝
pet_11001, 3360, 睡覺, 卸妝
pet_11001, 3360, 睡覺, 卸妝
pet_9571, 3360, 睡覺, 卸妝
pet_5573, 3360, 睡覺, 卸妝
pet_2904, 3360, 睡覺, 卸妝
pet_4844, 3357, 壓力, 生病
pet_2904, 3357, 壓力, 生病
pet_601, 3360, 泡熱茶, 有熱水
pet_10963, 3360, 泡熱茶, 有熱水
pet_6785, 3385, 笑, 好笑
pet_3377, 3385, 笑, 好笑
pet_5998, 3387, 運動, 吃不胖的體質
pet_3223, 3387, 運動, 吃不胖的體質
pet_13653, 3353, 無聊時, 聽音樂
pet_8736, 3353, 無聊時, 聽音樂
pet_601, 3353, 傷心時, 聽音樂
pet_3446, 3353, 傷心時, 聽音樂
pet_7019, 3391, 正妹, 出去玩
pet_3436, 3391, 正妹, 出去玩
pet_10320, 3386, 打b, 打發時間
pet_6143, 3386, 打b, 打發時間
pet_3383, 3412, 夏天, 流汗
pet_13264, 3385, 哭, 快樂
pet_4750, 3385, 哭, 快樂
pet_3481, 3385, 哭, 快樂
pet_7173, 3389, 找人, 寂寞
pet_3292, 3389, 找人, 寂寞
pet_5696, 3383, 大人, 小孩
pet_3497, 3383, 大人, 小孩
pet_3481, 3386, 唸書, 混文憑
pet_4002, 3386, 唸書, 混文憑
pet_7929, 3409, 洞洞裝, 性感
pet_5755, 3409, 洞洞裝, 性感
pet_3405, 3409, 洞洞裝, 性感
pet_7929, 3409, 洞洞裝, 情趣
pet_3405, 3409, 洞洞裝, 情趣
pet_601, 3383, 黃金, 買東西
pet_3188, 3383, 黃金, 買東西
pet_12380, 3380, 茶葉, 喝茶
pet_12380, 3380, 茶葉, 喝茶
pet_4155, 3380, 茶葉, 喝茶
pet_7051, 3380, 茶葉, 喝茶
pet_7973, 3385, 看書, 有興趣
pet_3492, 3385, 看書, 有興趣
pet_13641, 3383, 貓咪, 睡覺
pet_13653, 3383, 貓咪, 睡覺
pet_12573, 3383, 貓咪, 睡覺
pet_9176, 3383, 貓咪, 睡覺
pet_12566, 3383, 貓咪, 睡覺
pet_12228, 3383, 貓咪, 睡覺
pet_12187, 3383, 貓咪, 睡覺
pet_12060, 3383, 貓咪, 睡覺
pet_11893, 3383, 貓咪, 睡覺
pet_11786, 3383, 貓咪, 睡覺
pet_10269, 3383, 貓咪, 睡覺
pet_10936, 3383, 貓咪, 睡覺
pet_601, 3383, 貓咪, 睡覺
pet_9767, 3383, 貓咪, 睡覺
pet_9932, 3383, 貓咪, 睡覺
pet_3492, 3383, 貓咪, 睡覺
pet_4281, 3383, 貓咪, 睡覺
pet_13090, 3383, 貓咪, 打滾
pet_12187, 3383, 貓咪, 打滾
pet_601, 3383, 貓咪, 打滾
pet_601, 3383, 貓咪, 打滾
pet_3492, 3383, 貓咪, 打滾
pet_11722, 3360, 騎機車, 戴安全帽
pet_11826, 3360, 騎機車, 戴安全帽
pet_6365, 3360, 騎機車, 戴安全帽
pet_13052, 3366, 木材, 木頭
pet_41, 3366, 木材, 木頭
pet_5532, 3360, 想去約會, 化妝
pet_3388, 3360, 想去約會, 化妝
pet_3502, 3370, 食物, 吃的
pet_3481, 3370, 食物, 吃的
pet_5532, 3370, 圓圓的, 球
pet_3504, 3370, 圓圓的, 球
pet_14020, 3389, 睡覺, 覺得冷
pet_1529, 3389, 睡覺, 覺得冷
pet_14020, 3389, 穿衣服, 覺得冷
pet_1529, 3389, 穿衣服, 覺得冷
pet_9913, 3366, 豆腐, 黃豆
pet_11750, 3366, 豆腐, 黃豆
pet_8421, 3366, 豆腐, 黃豆
pet_7929, 3366, 豆腐, 黃豆
pet_10608, 3356, 吃飯, 精神好
pet_4979, 3356, 吃飯, 精神好
pet_3505, 3356, 吃飯, 精神好
pet_4383, 3356, 吃飯, 精神好
pet_5949, 3356, 吃飯, 有體力
pet_9392, 3356, 吃飯, 有體力
pet_11453, 3356, 吃飯, 有體力
pet_10546, 3356, 吃飯, 有體力
pet_6029, 3356, 吃飯, 有體力
pet_11710, 3384, 老婆, 煮飯
pet_8824, 3384, 老婆, 煮飯
pet_5210, 3384, 老婆, 煮飯
pet_3505, 3384, 老婆, 煮飯
pet_11410, 3378, 考試, 學校
pet_2926, 3378, 考試, 學校
pet_12594, 3378, 福利社, 學校
pet_6899, 3378, 福利社, 學校
pet_2926, 3378, 福利社, 學校
pet_5949, 3389, 哭, 傷心
pet_11726, 3389, 哭, 傷心
pet_12783, 3389, 哭, 傷心
pet_10197, 3389, 哭, 傷心
pet_11286, 3389, 哭, 傷心
pet_10698, 3389, 哭, 傷心
pet_10125, 3389, 哭, 傷心
pet_9317, 3389, 哭, 傷心
pet_9317, 3389, 哭, 傷心
pet_7084, 3389, 哭, 傷心
pet_1673, 3389, 哭, 傷心
pet_3754, 3389, 哭, 傷心
pet_4597, 3389, 哭, 傷心
pet_11453, 3399, 正妹, 美麗
pet_5032, 3399, 正妹, 美麗
pet_3418, 3399, 正妹, 美麗
pet_5034, 3377, 器具, 工具箱
pet_3456, 3377, 器具, 工具箱
pet_9401, 3399, 食物, 我
pet_9401, 3399, 食物, 我
pet_3456, 3399, 食物, 我
pet_12682, 3355, 吃飯, 拉肚子
pet_4440, 3355, 吃飯, 拉肚子
pet_3377, 3355, 吃飯, 拉肚子
pet_6935, 3399, 大陸貨, 便宜
pet_3492, 3399, 大陸貨, 便宜
pet_6455, 3404, 感性, 感動
pet_1702, 3404, 感性, 感動
pet_6480, 3367, 水, 氫
pet_11947, 3367, 水, 氫
pet_11915, 3367, 水, 氫
pet_11262, 3367, 水, 氫
pet_10912, 3367, 水, 氫
pet_11295, 3367, 水, 氫
pet_12892, 3367, 水, 氧
pet_6480, 3367, 水, 氧
pet_11915, 3367, 水, 氧
pet_10912, 3367, 水, 氧
pet_6143, 3404, 緊張, 冒汗
pet_5755, 3404, 緊張, 冒汗
pet_3511, 3404, 緊張, 冒汗
pet_6143, 3404, 生病, 冒汗
pet_3511, 3404, 生病, 冒汗
pet_12920, 3389, 看醫生, 不舒服
pet_11116, 3389, 看醫生, 不舒服
pet_6888, 3389, 看醫生, 不舒服
pet_5998, 3389, 看醫生, 不舒服
pet_3513, 3389, 看醫生, 不舒服
pet_12756, 3354, 肚子餓, 吃泡麵
pet_5755, 3354, 肚子餓, 吃泡麵
pet_3514, 3354, 肚子餓, 吃泡麵
pet_11536, 3367, 空氣, 氮氣
pet_3344, 3367, 空氣, 氮氣
pet_13641, 3367, 空氣, 氧氣
pet_11863, 3367, 空氣, 氧氣
pet_12192, 3367, 空氣, 氧氣
pet_10903, 3367, 空氣, 氧氣
pet_11659, 3367, 空氣, 氧氣
pet_11482, 3367, 空氣, 氧氣
pet_11911, 3367, 空氣, 氧氣
pet_11536, 3367, 空氣, 氧氣
pet_6164, 3367, 空氣, 氧氣
pet_13641, 3367, 空氣, 二氧化碳
pet_11863, 3367, 空氣, 二氧化碳
pet_12192, 3367, 空氣, 二氧化碳
pet_12121, 3367, 空氣, 二氧化碳
pet_10903, 3367, 空氣, 二氧化碳
pet_11659, 3367, 空氣, 二氧化碳
pet_11534, 3367, 空氣, 二氧化碳
pet_11536, 3367, 空氣, 二氧化碳
pet_6164, 3367, 空氣, 二氧化碳
pet_13127, 3367, 空氣, 水
pet_11659, 3367, 空氣, 水
pet_6164, 3367, 空氣, 水
pet_4440, 3366, 水, 冰
pet_4440, 3366, 水, 冰
pet_10521, 3366, 水, 冰
pet_7556, 3366, 水, 冰
pet_3516, 3366, 水, 冰
pet_3068, 3387, 吃瀉藥, 大便
pet_3708, 3387, 吃瀉藥, 大便
pet_5755, 3412, 嗯嗯, 看書
pet_3069, 3412, 嗯嗯, 看書
pet_99, 3412, 嗯嗯, 發呆
pet_5755, 3412, 嗯嗯, 發呆
pet_3069, 3412, 嗯嗯, 發呆
pet_5755, 3356, 享受, 快樂
pet_3069, 3356, 享受, 快樂
pet_6455, 3356, 享受, 開心
pet_5755, 3356, 享受, 開心
pet_3069, 3356, 享受, 開心
pet_6765, 3370, 計程車, 交通工具
pet_5755, 3370, 計程車, 交通工具
pet_1169, 3370, 計程車, 交通工具
pet_6049, 3367, 冰淇淋, 巧克力
pet_6049, 3367, 冰淇淋, 巧克力
pet_1169, 3367, 冰淇淋, 巧克力
pet_6049, 3367, 冰淇淋, 草莓
pet_1169, 3367, 冰淇淋, 草莓
pet_6666, 3367, 冰淇淋, 冰
pet_6049, 3367, 冰淇淋, 冰
pet_6049, 3367, 冰淇淋, 冰
pet_6143, 3367, 冰淇淋, 冰
pet_3522, 3367, 冰淇淋, 冰
pet_6049, 3367, 冰淇淋, 熱量
pet_3522, 3367, 冰淇淋, 熱量
pet_1541, 3388, 找廁所, 拉屎
pet_11750, 3388, 找廁所, 拉屎
pet_1746, 3388, 找廁所, 拉屎
pet_11410, 3392, 宅男, 出門
pet_9781, 3392, 宅男, 出門
pet_8784, 3392, 宅男, 出門
pet_7674, 3392, 宅男, 出門
pet_3069, 3392, 宅男, 出門
pet_10255, 3356, 煩, 生氣
pet_7173, 3356, 煩, 生氣
pet_3489, 3356, 煩, 生氣
pet_5602, 3357, 當老闆, 財富
pet_3033, 3357, 當老闆, 財富
pet_5049, 3384, 放鞭炮, 嚇到人
pet_3069, 3384, 放鞭炮, 嚇到人
pet_14302, 3357, 談戀愛, 快樂
pet_11480, 3357, 談戀愛, 快樂
pet_7729, 3357, 談戀愛, 快樂
pet_3069, 3357, 談戀愛, 快樂
pet_1026, 3357, 工作, 壓力
pet_9168, 3357, 工作, 壓力
pet_3069, 3357, 工作, 壓力
pet_13544, 3357, 工作, 加班
pet_3069, 3357, 工作, 加班
pet_3922, 3357, 工作, 加班
pet_11084, 3357, 工作, 傷心
pet_3525, 3357, 工作, 傷心
pet_12518, 3354, 上PTT, 生氣
pet_3510, 3354, 上PTT, 生氣
pet_12552, 3354, 上PTT, 大笑
pet_11834, 3354, 上PTT, 大笑
pet_9282, 3354, 上PTT, 大笑
pet_10027, 3354, 上PTT, 大笑
pet_3510, 3354, 上PTT, 大笑
pet_3526, 3357, 做生意, 財富
pet_3510, 3357, 做生意, 財富
pet_6710, 3357, 上班, 疲倦
pet_3508, 3357, 上班, 疲倦
pet_12121, 3354, 上PTT, 瘋狂
pet_3489, 3354, 上PTT, 瘋狂
pet_12354, 3354, 上PTT, 上癮
pet_10027, 3354, 上PTT, 上癮
pet_8696, 3354, 上PTT, 上癮
pet_3489, 3354, 上PTT, 上癮
pet_13479, 3358, 嚼檳榔, 口臭
pet_3526, 3358, 嚼檳榔, 口臭
pet_13038, 3358, 嚼檳榔, 口腔癌
pet_13479, 3358, 嚼檳榔, 口腔癌
pet_11333, 3358, 嚼檳榔, 口腔癌
pet_12844, 3358, 嚼檳榔, 口腔癌
pet_11310, 3358, 嚼檳榔, 口腔癌
pet_12582, 3358, 抽菸, 口腔癌
pet_12393, 3358, 抽菸, 口腔癌
pet_10552, 3358, 抽菸, 口腔癌
pet_3337, 3358, 抽菸, 口腔癌
pet_6499, 3365, 你, 家庭
pet_5564, 3365, 學生, 學校
pet_6143, 3365, 學生, 學校
pet_9000, 3389, 吃東西, 走路
pet_3405, 3389, 吃東西, 走路
pet_10424, 3389, 休息, 走路
pet_3405, 3389, 休息, 走路
pet_8503, 3386, 吃水餃, 省錢
pet_3489, 3386, 吃水餃, 省錢
pet_5049, 3386, 吃冰, 消暑
pet_3506, 3386, 吃冰, 消暑
pet_5049, 3386, 吃麵, 爽
pet_3414, 3386, 吃麵, 爽
pet_11453, 3358, 喝酒, 頭暈
pet_1705, 3358, 喝酒, 頭暈
pet_13055, 3358, 喝酒, 頭暈
pet_11834, 3358, 喝酒, 頭暈
pet_12508, 3358, 喝酒, 頭暈
pet_11097, 3358, 喝酒, 頭暈
pet_10233, 3358, 喝酒, 頭暈
pet_10023, 3358, 喝酒, 頭暈
pet_11834, 3358, 喝酒, 噁心
pet_10023, 3358, 喝酒, 噁心
pet_12380, 3358, 喝酒, 車禍
pet_9396, 3358, 喝酒, 車禍
pet_10891, 3358, 喝酒, 車禍
pet_10891, 3358, 喝酒, 車禍
pet_10891, 3358, 喝酒, 車禍
pet_9198, 3358, 喝酒, 車禍
pet_7997, 3358, 喝酒, 車禍
pet_7951, 3358, 喝酒, 車禍
pet_4867, 3358, 喝酒, 車禍
pet_4355, 3358, 喝酒, 車禍
pet_13688, 3356, 累, 休息
pet_2747, 3356, 累, 休息
pet_99, 3356, 累, 休息
pet_9586, 3356, 累, 休息
pet_7313, 3356, 累, 休息
pet_3528, 3356, 累, 休息
pet_4000, 3356, 累, 休息
pet_4072, 3356, 累, 休息
pet_13806, 3388, 發呆, 放空
pet_3532, 3388, 發呆, 放空
pet_5243, 3365, 馬路, 道路
pet_3532, 3365, 馬路, 道路
pet_5243, 3365, 馬路, 交通
pet_3532, 3365, 馬路, 交通
pet_4746, 3393, 宅宅, 正妹
pet_3532, 3393, 宅宅, 正妹
pet_4230, 3393, 宅宅, 正妹
pet_5602, 3384, 大家都, 吃飯
pet_3526, 3384, 大家都, 吃飯
pet_10346, 3384, 我, 被打
pet_3436, 3384, 我, 被打
pet_6121, 3383, 考試, 讀書
pet_3489, 3383, 考試, 讀書
pet_12142, 3375, 他, 門
pet_11310, 3375, 他, 門
pet_11041, 3375, 他, 門
pet_9932, 3375, 他, 門
pet_9767, 3375, 他, 門
pet_7249, 3375, 他, 門
pet_9845, 3375, 他, 門
pet_3538, 3375, 他, 門
pet_12871, 3375, 你, 門
pet_10284, 3375, 你, 門
pet_11971, 3375, 你, 門
pet_11463, 3375, 你, 門
pet_5868, 3375, 你, 門
pet_11310, 3375, 你, 門
pet_11041, 3375, 你, 門
pet_9845, 3375, 你, 門
pet_7918, 3375, 你, 門
pet_141, 3375, 你, 門
pet_3538, 3375, 你, 門
pet_12380, 3393, 女孩, 蟑螂
pet_12380, 3393, 女孩, 蟑螂
pet_12459, 3393, 女孩, 蟑螂
pet_10132, 3393, 女孩, 蟑螂
pet_5996, 3393, 女孩, 蟑螂
pet_14060, 3393, 人類, 蟑螂
pet_10739, 3393, 人類, 蟑螂
pet_11607, 3393, 人類, 蟑螂
pet_10521, 3393, 人類, 蟑螂
pet_10908, 3393, 人類, 蟑螂
pet_4916, 3393, 人類, 蟑螂
pet_3489, 3393, 人類, 蟑螂
pet_4702, 3393, 人類, 蟑螂
pet_99, 3365, 房子, 財產
pet_6860, 3365, 房子, 財產
pet_3529, 3365, 房子, 財產
pet_7997, 3357, 冷, 顫抖
pet_5243, 3357, 冷, 顫抖
pet_7997, 3357, 害怕, 顫抖
pet_5243, 3357, 害怕, 顫抖
pet_6666, 3386, 休息, 學習
pet_3540, 3404, 愛, 喜歡
pet_4370, 3404, 愛, 喜歡
pet_5243, 3360, 便便, 脫褲子
pet_3541, 3360, 便便, 脫褲子
pet_12459, 3371, 衣服, 百貨公司
pet_3376, 3371, 衣服, 百貨公司
pet_14269, 3371, 衣服, 衣櫥
pet_12311, 3371, 衣服, 衣櫥
pet_10199, 3371, 衣服, 衣櫥
pet_10947, 3371, 衣服, 衣櫥
pet_10417, 3371, 衣服, 衣櫥
pet_9680, 3354, 看書, 舒服
pet_7228, 3354, 看書, 舒服
pet_3223, 3354, 看書, 舒服
pet_12363, 3393, 笨蛋, 老師
pet_8596, 3393, 笨蛋, 老師
pet_229, 3393, 笨蛋, 老師
pet_3223, 3393, 笨蛋, 老師
pet_10530, 3354, 運動, 舒暢
pet_6666, 3354, 運動, 舒暢
pet_3223, 3354, 運動, 舒暢
pet_11679, 3389, 睡覺, 失戀
pet_3223, 3389, 睡覺, 失戀
pet_13220, 3377, 滑鼠, 網咖
pet_11510, 3377, 滑鼠, 網咖
pet_3223, 3377, 滑鼠, 網咖
pet_229, 3360, 吃飯, 感恩
pet_3223, 3360, 吃飯, 感恩
pet_11429, 3395, 阿宅, 出門
pet_3481, 3395, 阿宅, 出門
pet_13711, 3360, 運動, 喝水
pet_3472, 3360, 運動, 喝水
pet_4219, 3360, 運動, 喝水
pet_4701, 3360, 運動, 喝水
pet_14199, 3360, 運動, 暖身
pet_10907, 3360, 運動, 暖身
pet_13721, 3360, 運動, 暖身
pet_13721, 3360, 運動, 暖身
pet_11644, 3360, 運動, 暖身
pet_13711, 3360, 運動, 暖身
pet_11809, 3360, 運動, 暖身
pet_12656, 3360, 運動, 暖身
pet_12840, 3360, 運動, 暖身
pet_12148, 3360, 運動, 暖身
pet_13108, 3360, 運動, 暖身
pet_127, 3360, 運動, 暖身
pet_12380, 3360, 運動, 暖身
pet_8616, 3360, 運動, 暖身
pet_9781, 3360, 運動, 暖身
pet_11057, 3360, 運動, 暖身
pet_28, 3360, 運動, 暖身
pet_11086, 3360, 運動, 暖身
pet_10818, 3360, 運動, 暖身
pet_9885, 3360, 運動, 暖身
pet_8736, 3360, 運動, 暖身
pet_6480, 3360, 運動, 暖身
pet_8090, 3386, 搶麥克風, 唱歌
pet_5873, 3386, 搶麥克風, 唱歌
pet_4002, 3386, 搶麥克風, 唱歌
pet_3405, 3386, 搶麥克風, 唱歌
pet_5243, 3357, 新台幣, 錢
pet_3414, 3357, 新台幣, 錢
pet_386, 3415, 紀念日, 慶祝
pet_9632, 3415, 紀念日, 慶祝
pet_9266, 3415, 紀念日, 慶祝
pet_9266, 3415, 紀念日, 開心
pet_3436, 3415, 紀念日, 開心
pet_10755, 3357, 烏鴉, 厄運
pet_3475, 3357, 烏鴉, 厄運
pet_3550, 3357, 女人, 爽
pet_4310, 3357, 女人, 爽
pet_3551, 3399, 生命, 我
pet_3551, 3399, 生命, 我
pet_3551, 3399, 生命, 我
pet_3551, 3399, 生命, 我
pet_3161, 3383, 老鷹, 抓小雞
pet_3937, 3383, 老鷹, 抓小雞
pet_222, 3415, 生日, 大哭
pet_7059, 3415, 生日, 大哭
pet_7059, 3415, 生日, 大哭
pet_12495, 3395, 小孩, 吃藥
pet_7900, 3395, 小孩, 吃藥
pet_259, 3395, 小孩, 吃藥
pet_4979, 3395, 小孩, 吃藥
pet_3161, 3395, 小孩, 吃藥
pet_5361, 3415, 聖誕節, 做愛
pet_3551, 3415, 聖誕節, 做愛
pet_10686, 3353, 生離死別, 哭
pet_11788, 3415, 學校, 看書
pet_11392, 3415, 學校, 看書
pet_11309, 3415, 學校, 看書
pet_10698, 3415, 學校, 看書
pet_4106, 3415, 學校, 看書
pet_6982, 3415, 學校, 看書
pet_6325, 3415, 考試前, 看書
pet_6776, 3355, 吃飯, 再來一次
pet_3474, 3355, 吃飯, 再來一次
pet_6589, 3386, 蓋棉被, 純聊天
pet_2907, 3386, 蓋棉被, 純聊天
pet_4784, 3386, 蓋棉被, 睡覺
pet_2907, 3386, 蓋棉被, 睡覺
pet_12877, 3353, 夏天, 衝浪
pet_11502, 3353, 夏天, 衝浪
pet_2907, 3353, 夏天, 衝浪
pet_10922, 3354, 心情好, 看電影
pet_2907, 3354, 心情好, 看電影
pet_4002, 3409, 罵人, 生氣
pet_3378, 3409, 罵人, 生氣
pet_10446, 3409, 翻桌, 生氣
pet_11284, 3409, 翻桌, 生氣
pet_6961, 3385, 睡覺, 睡覺時間到了
pet_3555, 3385, 睡覺, 睡覺時間到了
pet_3350, 3385, 吃飯, 不高興
pet_3537, 3385, 吃飯, 不高興
pet_12380, 3385, 運動, 想運動
pet_13078, 3385, 運動, 想運動
pet_7721, 3385, 運動, 想運動
pet_10894, 3385, 運動, 想運動
pet_910, 3385, 運動, 想運動
pet_13208, 3385, 運動, 愛運動
pet_13208, 3385, 運動, 愛運動
pet_910, 3385, 運動, 愛運動
pet_1673, 3389, 爽, 做愛
pet_5868, 3370, 武功, 技能
pet_99, 3370, 武功, 鍛鍊
pet_13641, 3384, 手錶, 動
pet_229, 3384, 手錶, 動
pet_12380, 3384, 手錶, 動
pet_10686, 3384, 手錶, 動
pet_111, 3384, 手錶, 動
pet_6016, 3365, 螺絲, 機器
pet_3554, 3365, 螺絲, 機器
pet_6114, 3354, 羅莉, 愛
pet_6114, 3354, 羅莉, 愛
pet_3561, 3354, 羅莉, 愛
pet_13626, 3357, 做壞事, 報應
pet_13329, 3357, 做壞事, 報應
pet_10806, 3357, 做壞事, 報應
pet_9585, 3357, 做壞事, 報應
pet_7335, 3357, 做壞事, 報應
pet_4812, 3354, 洗澡, 脫內褲
pet_3562, 3354, 洗澡, 脫內褲
pet_11831, 3391, 阿宅, 模型
pet_2533, 3391, 阿宅, 模型
pet_4106, 3391, 阿宅, 女人
pet_2533, 3391, 阿宅, 女人
pet_13101, 3384, 大家, 吃飯
pet_12397, 3384, 大家, 吃飯
pet_3563, 3384, 大家, 吃飯
pet_6982, 3384, 大家, 開心
pet_3563, 3384, 大家, 開心
pet_10593, 3385, 害羞, 不好意思
pet_3533, 3385, 害羞, 不好意思
pet_12277, 3385, 臉紅, 不好意思
pet_3534, 3385, 臉紅, 不好意思
pet_5870, 3391, 公司, 員工
pet_3479, 3391, 公司, 員工
pet_1339, 3391, 老闆, 員工
pet_41, 3391, 老闆, 員工
pet_229, 3391, 老闆, 員工
pet_9788, 3391, 老闆, 員工
pet_7730, 3391, 老闆, 員工
pet_9722, 3355, 做愛, 分手
pet_2419, 3355, 做愛, 分手
pet_5846, 3386, 買皮包, 裝錢
pet_2419, 3386, 買皮包, 裝錢
pet_9837, 3388, 開電腦, 看電視
pet_7997, 3388, 開電腦, 看電視
pet_6195, 3388, 開電腦, 看電視
pet_12840, 3388, 準備零食, 看電視
pet_12822, 3388, 準備零食, 看電視
pet_12731, 3388, 準備零食, 看電視
pet_10842, 3388, 準備零食, 看電視
pet_4574, 3388, 準備零食, 看電視
pet_2419, 3388, 準備零食, 看電視
pet_4326, 3388, 準備零食, 看電視
pet_13101, 3390, 宅男, 待在家
pet_11874, 3390, 宅男, 待在家
pet_4583, 3390, 宅男, 待在家
pet_3481, 3390, 宅男, 待在家
pet_11874, 3390, 宅男, 動漫
pet_3481, 3390, 宅男, 動漫
pet_11911, 3390, 宅男, 宅在家
pet_5244, 3390, 宅男, 宅在家
pet_3481, 3390, 宅男, 宅在家
pet_12878, 3386, 看電視, 殺時間
pet_12134, 3386, 看電視, 殺時間
pet_12046, 3386, 看電視, 殺時間
pet_3481, 3386, 看電視, 殺時間
pet_9829, 3383, 兔子, 睡覺
pet_8347, 3383, 兔子, 睡覺
pet_7930, 3383, 兔子, 大便
pet_5022, 3383, 兔子, 大便
pet_3504, 3383, 兔子, 大便
pet_10369, 3392, 賭徒, 輸錢
pet_9632, 3392, 賭徒, 輸錢
pet_1471, 3392, 賭徒, 輸錢
pet_6786, 3392, 賭徒, 輸錢
pet_3532, 3392, 賭徒, 輸錢
pet_8137, 3373, 錢包, 書
pet_3481, 3373, 錢包, 書
pet_10832, 3391, 學生, 打工
pet_48, 3391, 學生, 打工
pet_3481, 3391, 學生, 打工
pet_13441, 3391, 學生, 玩
pet_12513, 3391, 學生, 玩
pet_13329, 3391, 學生, 玩
pet_12768, 3391, 學生, 玩
pet_11021, 3391, 學生, 玩
pet_6862, 3391, 學生, 玩
pet_5491, 3391, 學生, 玩
pet_4707, 3391, 學生, 玩
pet_3481, 3391, 學生, 玩
pet_4401, 3391, 學生, 玩
pet_9402, 3409, 我, 鄉民
pet_13020, 3415, 情人節, 送巧克力
pet_13329, 3415, 情人節, 送巧克力
pet_13042, 3415, 情人節, 送巧克力
pet_12848, 3415, 情人節, 送巧克力
pet_12475, 3415, 情人節, 送巧克力
pet_11863, 3415, 情人節, 送巧克力
pet_11915, 3415, 情人節, 送巧克力
pet_11915, 3415, 情人節, 送巧克力
pet_11780, 3415, 情人節, 送巧克力
pet_11482, 3415, 情人節, 送巧克力
pet_2093, 3415, 情人節, 送巧克力
pet_10903, 3415, 情人節, 送巧克力
pet_248, 3415, 情人節, 送巧克力
pet_6143, 3415, 情人節, 送巧克力
pet_13387, 3415, 情人節, 去約會
pet_13591, 3415, 情人節, 去約會
pet_12731, 3415, 情人節, 去約會
