pet_2401, 3377, 鳥, 天空
pet_14938, 3370, 青椒, 蔬菜
pet_14266, 3370, 青椒, 蔬菜
pet_14653, 3370, 青椒, 蔬菜
pet_8581, 3370, 青椒, 蔬菜
pet_14699, 3370, 青椒, 蔬菜
pet_14331, 3370, 青椒, 蔬菜
pet_14588, 3370, 青椒, 蔬菜
pet_13241, 3370, 青椒, 蔬菜
pet_11863, 3370, 青椒, 蔬菜
pet_3647, 3370, 青椒, 蔬菜
pet_14638, 3370, 青椒, 蔬菜
pet_14539, 3370, 青椒, 蔬菜
pet_1426, 3370, 青椒, 蔬菜
pet_13721, 3370, 青椒, 蔬菜
pet_12203, 3370, 青椒, 蔬菜
pet_13831, 3370, 青椒, 蔬菜
pet_14548, 3370, 青椒, 蔬菜
pet_14476, 3370, 青椒, 蔬菜
pet_14502, 3370, 青椒, 蔬菜
pet_14592, 3370, 青椒, 蔬菜
pet_14607, 3370, 青椒, 蔬菜
pet_14608, 3370, 青椒, 蔬菜
pet_14787, 3370, 青椒, 蔬菜
pet_14795, 3370, 青椒, 蔬菜
pet_14837, 3370, 馬鈴薯, 蔬菜
pet_5227, 3370, 馬鈴薯, 蔬菜
pet_14539, 3370, 馬鈴薯, 蔬菜
pet_14865, 3370, 馬鈴薯, 蔬菜
pet_13721, 3370, 馬鈴薯, 蔬菜
pet_14476, 3370, 馬鈴薯, 蔬菜
pet_10276, 3370, 蕃薯, 蔬菜
pet_14592, 3370, 蕃薯, 蔬菜
pet_193, 3370, 蕃薯, 蔬菜
pet_11147, 3370, 蕃薯, 蔬菜
pet_9837, 3370, 茄子, 蔬菜
pet_14845, 3370, 茄子, 蔬菜
pet_14998, 3370, 茄子, 蔬菜
pet_15001, 3370, 茄子, 蔬菜
pet_37, 3370, 茄子, 蔬菜
pet_15014, 3370, 茄子, 蔬菜
pet_13894, 3370, 茄子, 蔬菜
pet_386, 3370, 茄子, 蔬菜
pet_14884, 3370, 茄子, 蔬菜
pet_13534, 3370, 茄子, 蔬菜
pet_12413, 3370, 茄子, 蔬菜
pet_14760, 3370, 茄子, 蔬菜
pet_14844, 3370, 茄子, 蔬菜
pet_14779, 3370, 茄子, 蔬菜
pet_2508, 3370, 茄子, 蔬菜
pet_14548, 3370, 茄子, 蔬菜
pet_14445, 3370, 茄子, 蔬菜
pet_13721, 3370, 茄子, 蔬菜
pet_12203, 3370, 茄子, 蔬菜
pet_14626, 3370, 茄子, 蔬菜
pet_14733, 3356, 無聊, 玩臉書
pet_13479, 3383, ptt寵物, 吃飯
pet_8493, 3383, ptt寵物, 吃飯
pet_14795, 3384, 按鈕, 燈亮
pet_14158, 3369, 堤拉米蘇, 麵粉
pet_14827, 3369, 堤拉米蘇, 麵粉
pet_14505, 3370, 飯後水果, 甜點
pet_14548, 3370, 巧克力聖代, 甜點
pet_14505, 3370, 巧克力聖代, 甜點
pet_14795, 3370, 丹堤, 連鎖店
pet_14882, 3370, 愛情, 早餐
pet_15053, 3377, 布丁, 便利商店
pet_14882, 3370, 愛情, 晚餐
pet_14627, 3383, 貓, 跑
pet_386, 3354, 讀書, 進步
pet_14158, 3353, 生氣, 大罵
pet_12878, 3354, 讀書, 進步
pet_14488, 3354, 讀書, 進步
pet_14409, 3377, 小強, 家裡
pet_12822, 3354, 被罵, 生氣
pet_14795, 3356, 錢太多, 買豪宅
pet_14573, 3370, 愛情, 毒物
pet_14033, 3390, 小雞, 媽媽
pet_9276, 3353, 生氣, 大罵
pet_14282, 3353, 心情差, 吃東西
pet_12939, 3357, 拜拜, 順利
pet_9611, 3357, 拜拜, 順利
pet_11863, 3377, 板擦, 教室
pet_12878, 3385, 哭, 絕望
pet_7880, 3385, 哭, 絕望
pet_14795, 3356, 中樂透, 買豪宅
pet_14795, 3370, 拿坡里, 連鎖店
pet_4238, 3386, 運動, 興趣
pet_10686, 3356, 逛街, 腳會痠
pet_14282, 3395, 學生, 抽考
pet_14791, 3357, 偷東西, 毆打
pet_14488, 3391, 媽媽, 小孩子
pet_9013, 3391, 媽媽, 小孩子
pet_4002, 3353, 夏天, 去墾丁
pet_14193, 3395, 學生, 開學
pet_11453, 3377, 摩斯, 都市
pet_14573, 3377, 油醋, 大賣場
pet_14732, 3391, 小偷, 錢
pet_14795, 3356, 常做運動, 身強體壯
pet_14795, 3356, 保養身體, 身強體壯
pet_14391, 3404, 主權, 國家
pet_12045, 3404, 主權, 國家
pet_14573, 3356, 打到寶, 很開心
pet_14573, 3356, 交閃光, 很開心
pet_14562, 3386, 等待, 未來
pet_8978, 3386, 等待, 未來
pet_14756, 3356, 生氣, 憤怒
pet_3647, 3370, 全家福, 連鎖店
pet_14805, 3370, 全家福, 連鎖店
pet_13722, 3370, 全家福, 連鎖店
pet_9837, 3370, 全家福, 連鎖店
pet_5425, 3393, 人, 阿飄
pet_14228, 3404, 食物中毒, 肚子痛
pet_13722, 3412, 睡覺, 穿睡衣
pet_14693, 3366, 鍋子, 合金
pet_14573, 3357, 騎車, 重大傷亡
pet_13626, 3356, 跑步, 渴
pet_9115, 3389, 哭泣, 寂寞
pet_14940, 3377, 米血糕, 關東煮
pet_37, 3377, 米血糕, 關東煮
pet_14805, 3355, 喜事, 放假
pet_1186, 3370, 福客多, 連鎖店
pet_12486, 3370, 福客多, 連鎖店
pet_1728, 3378, 雲霄飛車, 六福村
pet_99, 3415, 晚上, 吃飯
pet_14722, 3391, 貓, 魚
pet_9844, 3377, 椅子, 教室
pet_14562, 3369, 芋頭酥, 芋頭
pet_14805, 3355, 節日, 放假
pet_14795, 3370, 雞腿飯, 主菜
pet_193, 3391, 工人, 吃飯
pet_14708, 3370, 多多綠, 飲料
pet_14837, 3370, 多多綠, 飲料
pet_13894, 3370, 多多綠, 飲料
pet_12998, 3370, 多多綠, 飲料
pet_1365, 3370, 多多綠, 飲料
pet_14913, 3370, 多多綠, 飲料
pet_11945, 3370, 多多綠, 飲料
pet_14269, 3370, 多多綠, 飲料
pet_12311, 3370, 多多綠, 飲料
pet_14488, 3370, 多多綠, 飲料
pet_41, 3370, 多多綠, 飲料
pet_9291, 3370, 多多綠, 飲料
pet_14805, 3355, 車禍, 放假
pet_14653, 3383, 飛機, 飛
pet_14827, 3357, 投三分進, 快樂
pet_3647, 3354, 打球, 放鬆
pet_14884, 3386, 放鬆, 做更多事
pet_14925, 3370, 米粉, 主菜
pet_9888, 3370, 米粉, 主菜
pet_13722, 3356, 有工作, 快樂
pet_14925, 3370, 光南, 連鎖店
pet_14837, 3370, 冰淇淋, 甜點
pet_5773, 3370, 冰淇淋, 甜點
pet_14923, 3370, 冰淇淋, 甜點
pet_8581, 3370, 冰淇淋, 甜點
pet_12459, 3370, 冰淇淋, 甜點
pet_193, 3370, 冰淇淋, 甜點
pet_14693, 3370, 冰淇淋, 甜點
pet_13119, 3370, 冰淇淋, 甜點
pet_13675, 3370, 冰淇淋, 甜點
pet_10276, 3370, 冰淇淋, 甜點
pet_9844, 3356, 很餓, 吃麵
pet_14653, 3370, 醣醋醬, 醬料
pet_14592, 3370, 醣醋醬, 醬料
pet_1426, 3370, 大白菜, 小菜
pet_14805, 3370, 大白菜, 小菜
pet_13225, 3357, 寵物, 好運
pet_9152, 3357, 寵物, 好運
pet_14391, 3404, 保險絲燒壞, 停電
pet_8934, 3404, 保險絲燒壞, 停電
pet_400, 3357, 偷東西, 坐牢
pet_9071, 3357, 偷東西, 坐牢
pet_14884, 3370, 魚醬, 醬料
pet_10584, 3370, 魚醬, 醬料
pet_11459, 3370, 咖哩醬, 醬料
pet_9888, 3370, 咖哩醬, 醬料
pet_14653, 3370, 咖哩醬, 醬料
pet_14403, 3391, 放煙火, 快樂
pet_12354, 3370, 葡萄汁, 飲料
pet_14760, 3370, 葡萄汁, 飲料
pet_12848, 3370, 葡萄汁, 飲料
pet_12656, 3369, 百事可樂, 香料
pet_15003, 3369, 百事可樂, 香料
pet_12656, 3369, 百事可樂, 水
pet_15003, 3369, 百事可樂, 水
pet_12656, 3369, 百事可樂, 糖
pet_15003, 3369, 百事可樂, 糖
pet_14548, 3370, 焗烤龍蝦, 主菜
pet_14883, 3370, 焗烤龍蝦, 主菜
pet_14228, 3370, 香煎鮭魚, 主菜
pet_14883, 3370, 香煎鮭魚, 主菜
pet_13722, 3370, 涼麵, 點心
pet_14693, 3357, 肥胖, 壞運
pet_14884, 3386, 放鬆, 休息
pet_14795, 3415, 家裡, 打電動
pet_14809, 3393, 花心男, 結婚
pet_14488, 3391, 女僕, 主人
pet_8758, 3391, 女僕, 主人
pet_13440, 3389, 擦汗, 跑步
pet_14282, 3369, 三商巧福, 牛肉麵
pet_14827, 3369, 三商巧福, 牛肉麵
pet_5361, 3370, 八角, 佐料
pet_14837, 3370, 八角, 佐料
pet_14834, 3370, 八角, 佐料
pet_12354, 3370, 魷魚羹麵, 麵
pet_11459, 3370, 魷魚羹麵, 麵
pet_10686, 3356, 逛街, 會花錢
pet_14803, 3370, 冰淇淋, 甜點
pet_14723, 3370, 冰淇淋, 甜點
pet_3647, 3370, 冰淇淋, 甜點
pet_14476, 3370, 冰淇淋, 甜點
pet_14870, 3370, 冰淇淋, 甜點
pet_14165, 3370, 冰淇淋, 甜點
pet_14795, 3370, 冰淇淋, 甜點
pet_11480, 3370, 冰淇淋, 甜點
pet_14760, 3370, 冰淇淋, 甜點
pet_14202, 3370, 冰淇淋, 甜點
pet_4238, 3370, 冰淇淋, 甜點
pet_13495, 3370, 冰淇淋, 甜點
pet_13376, 3370, 冰淇淋, 甜點
pet_12354, 3370, 冰淇淋, 甜點
pet_1728, 3370, 冰淇淋, 甜點
pet_14505, 3370, 冰淇淋, 甜點
pet_9888, 3370, 冰淇淋, 甜點
pet_13721, 3370, 冰淇淋, 甜點
pet_864, 3370, 冰淇淋, 甜點
pet_11453, 3370, 冰淇淋, 甜點
pet_14455, 3370, 冰淇淋, 甜點
pet_12998, 3370, 冰淇淋, 甜點
pet_14592, 3370, 冰淇淋, 甜點
pet_14733, 3370, 冰淇淋, 甜點
pet_4002, 3370, 冰淇淋, 甜點
pet_14478, 3370, 冰淇淋, 甜點
pet_14608, 3370, 冰淇淋, 甜點
pet_99, 3370, 冰淇淋, 甜點
pet_12848, 3377, 文字, 書裡
pet_12039, 3377, 文字, 書裡
pet_14223, 3391, 主人, 洗澡
pet_11803, 3354, 看電影, 大笑
pet_4440, 3354, 撿到錢, 高興
pet_13995, 3354, 撿到錢, 高興
pet_28, 3354, 撿到錢, 高興
pet_14476, 3386, 休息, 補充體力
pet_14202, 3353, 上課, 下課
pet_12354, 3389, 填飽肚子, 肚子餓
pet_4440, 3370, 果醬, 佐料
pet_14693, 3370, 果醬, 佐料
pet_14756, 3356, 找不到工作, 有壓力
pet_14805, 3357, 移民, 商機
pet_14805, 3357, 移民, 傳染病
pet_14573, 3357, 騎車, 死亡
pet_14827, 3369, 豬排丼, 豬排
pet_1728, 3370, 卡士達醬, 醬料
pet_14548, 3370, 卡士達醬, 醬料
pet_11459, 3370, 麻婆豆腐, 主菜
pet_14653, 3370, 麻婆豆腐, 主菜
pet_15002, 3370, 味素, 醬料
pet_13376, 3370, 味素, 醬料
pet_14805, 3370, 味素, 醬料
pet_13376, 3370, 味精, 醬料
pet_9439, 3370, 味精, 醬料
pet_12116, 3385, 宅, 不出門
pet_14574, 3409, 國旗, 國家
pet_14805, 3357, 移民, 人口流失
pet_14478, 3370, 雞肉, 小菜
pet_14805, 3370, 雞肉, 小菜
pet_14478, 3370, 牛肉, 小菜
pet_14805, 3370, 牛肉, 小菜
pet_14282, 3392, 老師, 問題學生
pet_12795, 3353, 餓了, 大吃大喝
pet_9047, 3353, 餓了, 大吃大喝
pet_14863, 3380, 藥, 爆肝
pet_15011, 3370, 秋葵, 蔬菜
pet_14302, 3370, 秋葵, 蔬菜
pet_15031, 3353, 口渴, 喝奶茶
pet_14884, 3393, 蚊子, 蜘蛛
pet_14158, 3353, 天氣熱, 昏昏欲睡
pet_12203, 3353, 天氣熱, 昏昏欲睡
pet_14282, 3377, 三媽, 台北
pet_14927, 3377, 三媽, 台北
pet_13722, 3356, 有男朋友, 快樂
pet_15086, 3384, 電鈴, 響
pet_14844, 3387, 買房子, 老婆
pet_14573, 3357, 騎車, 刺激
pet_10276, 3356, 悲傷, 想哭
pet_11635, 3356, 悲傷, 想哭
pet_13873, 3391, 有錢人, 花錢
pet_14756, 3377, 圾垃筒, 公園
pet_14402, 3356, 休息足夠, 有力氣
pet_14723, 3354, 吃到飽, 吃飽
pet_8758, 3354, 吃到飽, 吃飽
pet_14723, 3354, 便當, 吃飽
pet_8758, 3354, 便當, 吃飽
pet_14562, 3355, 淋雨, 感冒
pet_14402, 3356, 補充營養, 有力氣
pet_14733, 3369, 丹丹, 漢堡
pet_15042, 3369, 丹丹, 漢堡
pet_9608, 3354, 開心, 唱歌
pet_9608, 3354, 難過, 唱歌
pet_9140, 3354, 難過, 唱歌
pet_9608, 3354, 去KTV, 唱歌
pet_14562, 3353, 快樂的時候, 跳舞
pet_13721, 3370, 斜管麵, 麵
pet_14795, 3370, 斜管麵, 麵
pet_15077, 3369, 辣醬, 辣椒
pet_14938, 3369, 辣醬, 辣椒
pet_11874, 3354, 頭痛, 不舒服
pet_8581, 3370, 游泳, 運動
pet_12397, 3388, 去爬山, 運動
pet_9439, 3360, 出門, 關瓦斯
pet_15009, 3370, 礦泉水, 飲料
pet_14228, 3370, 果汁, 飲料
pet_13891, 3370, 果汁, 飲料
pet_14818, 3370, 果汁, 飲料
pet_14266, 3370, 果汁, 飲料
pet_503, 3370, 果汁, 飲料
pet_13119, 3370, 果汁, 飲料
pet_12939, 3370, 果汁, 飲料
pet_14938, 3370, 果汁, 飲料
pet_14699, 3370, 果汁, 飲料
pet_14397, 3370, 果汁, 飲料
pet_64, 3370, 果汁, 飲料
pet_14415, 3370, 果汁, 飲料
pet_14607, 3370, 果汁, 飲料
pet_3647, 3370, 果汁, 飲料
pet_11803, 3370, 果汁, 飲料
pet_1339, 3370, 果汁, 飲料
pet_14445, 3370, 果汁, 飲料
pet_1426, 3370, 果汁, 飲料
pet_12203, 3370, 果汁, 飲料
pet_11453, 3370, 果汁, 飲料
pet_14488, 3370, 果汁, 飲料
pet_14760, 3370, 果汁, 飲料
pet_14733, 3370, 果汁, 飲料
pet_4206, 3370, 果汁, 飲料
pet_99, 3370, 果汁, 飲料
pet_13479, 3370, 果汁, 飲料
pet_14548, 3370, 果汁, 飲料
pet_14562, 3370, 果汁, 飲料
pet_9676, 3360, 睡覺, 洗澡
pet_14223, 3370, 果汁, 飲料
pet_8909, 3360, 睡覺, 洗澡
pet_9571, 3360, 睡覺, 洗澡
pet_8058, 3360, 睡覺, 洗澡
pet_14809, 3370, 思樂冰, 飲料
pet_7173, 3360, 睡覺, 洗澡
pet_7390, 3360, 睡覺, 洗澡
pet_7037, 3360, 睡覺, 洗澡
pet_1426, 3370, 思樂冰, 飲料
pet_6501, 3360, 睡覺, 洗澡
pet_7051, 3360, 睡覺, 洗澡
pet_4614, 3360, 睡覺, 洗澡
pet_14574, 3370, 思樂冰, 飲料
pet_7759, 3360, 睡覺, 洗澡
pet_11021, 3360, 睡覺, 洗澡
pet_9491, 3370, 思樂冰, 飲料
pet_10233, 3360, 睡覺, 洗澡
pet_10557, 3360, 睡覺, 洗澡
pet_4238, 3370, 運動飲料, 飲料
pet_10184, 3360, 睡覺, 洗澡
pet_6606, 3360, 睡覺, 洗澡
pet_12354, 3370, 運動飲料, 飲料
pet_229, 3360, 睡覺, 洗澡
pet_3647, 3370, 運動飲料, 飲料
pet_386, 3360, 睡覺, 洗澡
pet_5021, 3360, 睡覺, 洗澡
pet_15022, 3369, 豬大腸, 腸
pet_15039, 3369, 豬大腸, 腸
pet_14818, 3370, 酒, 飲料
pet_12939, 3370, 酒, 飲料
pet_14956, 3370, 酒, 飲料
pet_12203, 3370, 酒, 飲料
pet_14733, 3370, 酒, 飲料
pet_14228, 3377, 衣服, 衣櫃
pet_12947, 3377, 衣服, 衣櫃
pet_14795, 3370, 排骨飯, 主菜
pet_14216, 3388, 聽音樂, 唸書
pet_12013, 3388, 聽音樂, 唸書
pet_14834, 3377, 砂糖, 咖啡廳
pet_12218, 3356, 失敗, 難過
pet_14716, 3358, A片, 慾望
pet_9488, 3358, A片, 慾望
pet_14497, 3354, 參加舞會, 跳舞
pet_12397, 3354, 參加舞會, 跳舞
pet_14779, 3384, 醫生, 賺大錢
pet_12105, 3384, 醫生, 賺大錢
pet_14924, 3357, 感冒, 流鼻水
pet_3647, 3354, 打球, 瘦身
pet_9648, 3354, 打球, 瘦身
pet_14834, 3377, 奶精, 咖啡廳
pet_14834, 3377, 朋友, 咖啡廳
pet_13401, 3369, 檸檬汁, 檸檬
pet_4002, 3369, 檸檬汁, 檸檬
pet_14282, 3377, 珍奶, 五十嵐
pet_14805, 3370, 五味醬, 佐料
pet_14795, 3370, 豬排丼, 主菜
pet_14818, 3369, 芬達, 色素
pet_14548, 3370, 快煮拉麵, 麵
pet_386, 3370, 魚肉, 主菜
pet_14924, 3370, 魚肉, 主菜
pet_13722, 3370, 魚肉, 主菜
pet_14927, 3370, 派, 甜點
pet_11803, 3370, 派, 甜點
pet_14818, 3369, 芬達, 糖
pet_14884, 3370, 甜湯圓, 甜點
pet_3647, 3370, 甜湯圓, 甜點
pet_13722, 3370, 糖醋里肌, 主菜
pet_14818, 3369, 芬達, 水
pet_3647, 3354, 生氣, 找人理論
pet_14756, 3370, 諾貝爾, 連鎖店
pet_3647, 3354, 生氣, 不想理人
pet_3647, 3354, 生氣, 想冷靜
pet_3647, 3388, 吃拉麵, 吃飯
pet_14750, 3357, 7龍珠, 超級賽亞人
pet_64, 3355, 長期勞累, 生病
pet_64, 3355, 中風, 生病
pet_8545, 3370, 滷白菜, 小菜
pet_14890, 3370, 鮮奶, 飲料
pet_2923, 3369, 糖醋里肌, 糖
pet_14795, 3369, 糖醋里肌, 糖
pet_14827, 3370, 滷肉飯, 主菜
pet_14834, 3370, 滷肉飯, 主菜
pet_14938, 3369, 摩斯漢堡, 番茄
pet_37, 3370, 漢堡, 主菜
pet_14882, 3370, 漢堡, 主菜
pet_12947, 3370, 漢堡, 主菜
pet_14834, 3370, 漢堡, 主菜
pet_14848, 3370, 漢堡, 主菜
pet_14269, 3370, 巧克力冰淇淋, 甜點
pet_64, 3370, 巧克力冰淇淋, 甜點
pet_5425, 3377, 盪鞦韆, 學校
pet_15025, 3369, 摩斯漢堡, 麵包
pet_14938, 3369, 摩斯漢堡, 麵包
pet_14362, 3378, 酒, 酒吧
pet_13401, 3378, 酒, 酒吧
pet_9772, 3378, 酒, 酒吧
pet_14362, 3378, 飲料, 酒吧
pet_7880, 3378, 飲料, 酒吧
pet_5227, 3389, 上床, 睏
pet_14818, 3356, 思念, 無奈
pet_14590, 3392, 媽媽, 壞小孩
pet_12124, 3387, 讀書, 成績好
pet_9439, 3356, 善良, 美女
pet_9491, 3356, 善良, 美女
pet_248, 3356, 沒吃飯, 沒力氣做事
pet_14756, 3370, 鳥龍茶, 飲料
pet_14618, 3370, 滷牛肚, 小菜
pet_12203, 3370, 滷牛肚, 小菜
pet_14750, 3357, 卡通, 超級賽亞人
pet_14505, 3370, 考試, 學習
pet_14904, 3378, 寵物, 家裡
pet_14795, 3378, 寵物, 家裡
pet_1705, 3390, 柯南, 破案
pet_14788, 3370, 漢堡, 主菜
pet_11194, 3377, 盪鞦韆, 學校
pet_8581, 3390, 柯南, 小蘭
pet_15022, 3369, 豬大腸, 豬
pet_15039, 3369, 豬大腸, 豬
pet_14779, 3358, 喝酒, 抓兔子
pet_8758, 3358, 喝酒, 抓兔子
pet_15003, 3377, 泡芙, 麵包店
pet_9632, 3377, 泡芙, 麵包店
pet_14266, 3378, 書本, 教室
pet_14573, 3356, 考試, 認真上課
pet_14837, 3383, 小明, 吃水餃
pet_400, 3388, 坐飛機, 出國
pet_864, 3358, 喝酒, 酒疹
pet_14331, 3377, 書桌, 學校
pet_15033, 3380, 煉乳, 吃冰
pet_14562, 3370, 錢, 財富
pet_14402, 3380, 筆電, 上網
pet_14505, 3370, 考試, 酷刑
pet_14795, 3377, 鯊魚煙, 小吃店
pet_13928, 3377, 鯊魚煙, 小吃店
pet_13445, 3370, 清心福全, 連鎖店
pet_14756, 3356, 什麼都不會, 有壓力
pet_248, 3356, 沒吃飯, 肚子咕咕叫
pet_14009, 3354, 考試考不好, 難過
pet_13722, 3356, 蟲太多, 抓蟲
pet_14756, 3370, 方便麵, 麵
pet_14884, 3370, 方便麵, 麵
pet_14750, 3357, 漫畫, 超級賽亞人
pet_14975, 3370, 軟糖, 甜點
pet_15001, 3370, 軟糖, 甜點
pet_15002, 3370, 軟糖, 甜點
pet_14539, 3370, 軟糖, 甜點
pet_14627, 3393, 小鳥, 狗
pet_4206, 3377, 空心菜, 市場
pet_14827, 3377, 空心菜, 市場
pet_15010, 3377, 空心菜, 市場
pet_14194, 3370, 香草, 佐料
pet_13596, 3370, 香草, 佐料
pet_12229, 3370, 香草, 佐料
pet_14750, 3357, 龜仙人, 超級賽亞人
pet_13722, 3356, 蟲太多, 用蟑愛呷
pet_14805, 3377, 鉛筆, 書店
pet_11453, 3377, 大象, 動物園
pet_14837, 3370, 頂呱呱, 連鎖店
pet_14904, 3370, 頂呱呱, 連鎖店
pet_14505, 3370, 頂呱呱, 連鎖店
pet_13445, 3370, 頂呱呱, 連鎖店
pet_14653, 3370, 頂呱呱, 連鎖店
pet_7167, 3370, 寬麵, 麵
pet_12397, 3370, 寬麵, 麵
pet_12656, 3370, 寬麵, 麵
pet_1365, 3370, 寬麵, 麵
pet_14897, 3370, 寬麵, 麵
pet_14033, 3370, 寬麵, 麵
pet_11803, 3370, 寬麵, 麵
pet_15077, 3369, 美乃滋, 油
pet_14945, 3370, 菠菜, 小菜
pet_14882, 3370, 菠菜, 小菜
pet_13722, 3356, 蟲太多, 殺蟲劑
pet_13722, 3412, 睡覺, 先尿尿
pet_14827, 3415, 新年, 拜年
pet_13891, 3375, 狗, 車子
pet_14391, 3353, 上課, 看書
pet_6136, 3353, 上課, 看書
pet_14476, 3354, 吃飯, 補充體力
pet_14573, 3360, 唱歌, 點歌
pet_14795, 3369, 梅子綠茶, 冰塊
pet_14795, 3369, 梅子綠茶, 綠茶
pet_14723, 3388, 訓練自己, 變強壯
pet_14837, 3370, 貝殼麵, 麵
pet_14760, 3370, 貝殼麵, 麵
pet_14834, 3370, 貝殼麵, 麵
pet_14795, 3369, 梅子綠茶, 梅子
pet_3456, 3412, 上課, 作筆記
pet_14282, 3404, 睡過頭, 遲到
pet_1913, 3404, 睡過頭, 遲到
pet_14397, 3370, 海鮮醬, 醬料
pet_14391, 3370, 海鮮醬, 醬料
pet_14282, 3404, 塞車, 遲到
pet_9624, 3404, 塞車, 遲到
pet_14573, 3357, 颱風, 房屋倒塌
pet_12142, 3357, 颱風, 房屋倒塌
pet_14805, 3384, 跑步, 腳酸
pet_13894, 3412, 睡覺, 開冷氣
pet_41, 3377, 屈臣氏, 台中
pet_41, 3377, 屈臣氏, 高雄
pet_14618, 3356, 喝飲料, 想上廁所
pet_10011, 3356, 喝飲料, 想上廁所
pet_14403, 3354, 吃飯, 心情好
pet_14223, 3391, 模特兒, 賺錢
pet_12998, 3357, 努力, 工作
pet_9932, 3357, 努力, 工作
pet_14972, 3375, 狗, 天
pet_10014, 3375, 狗, 天
pet_37, 3377, 米血糕, 逢甲夜市
pet_5773, 3356, 懷孕, 結婚
pet_14415, 3387, 告白, 男朋友
pet_14940, 3370, 皮蛋, 小菜
pet_14445, 3370, 皮蛋, 小菜
pet_13722, 3370, 皮蛋, 小菜
pet_14903, 3370, 皮蛋, 小菜
pet_14801, 3370, 皮蛋, 小菜
pet_14867, 3370, 皮蛋, 小菜
pet_5965, 3370, 皮蛋, 小菜
pet_14837, 3370, 皮蛋, 小菜
pet_14795, 3370, 雞腿丼, 主菜
pet_14970, 3370, 生魚片, 主菜
pet_14795, 3370, 生魚片, 主菜
pet_14590, 3354, 看日劇, 開心
pet_3362, 3404, 有被當的危機, 考卷0分
pet_14573, 3377, 油醋, 便利商店
pet_14844, 3370, 巧克力餅乾, 甜點
pet_14592, 3370, 巧克力餅乾, 甜點
pet_14795, 3388, 喝酒, 流淚
pet_13479, 3384, 小孩, 便便
pet_9718, 3384, 小孩, 便便
pet_14803, 3370, 設計師, 專業人員
pet_14795, 3377, 茶, 天仁茗茶
pet_1728, 3378, 喝的, 六福村
pet_14827, 3370, 挖殺米, 佐料
pet_14477, 3370, 挖殺米, 佐料
pet_14476, 3370, 牛筋麵, 麵
pet_386, 3387, 休閒, 好心情
pet_386, 3387, 愉快, 好心情
pet_41, 3377, 屈臣氏, 台北
pet_11453, 3370, 五味醬, 醬料
pet_14805, 3370, 五味醬, 醬料
pet_14158, 3370, 肉桂, 佐料
pet_14194, 3370, 肉桂, 佐料
pet_5361, 3370, 花椒, 佐料
pet_14802, 3370, 花椒, 佐料
pet_14194, 3370, 花椒, 佐料
pet_3362, 3370, 迷迭香, 佐料
pet_37, 3370, 迷迭香, 佐料
pet_14194, 3370, 迷迭香, 佐料
pet_13596, 3370, 迷迭香, 佐料
pet_13241, 3370, 迷迭香, 佐料
pet_14870, 3370, 迷迭香, 佐料
pet_14548, 3370, 鮮芋仙, 連鎖店
pet_14866, 3370, 鮮芋仙, 連鎖店
pet_4193, 3370, 鮮芋仙, 連鎖店
pet_14795, 3370, 鮮芋仙, 連鎖店
pet_11459, 3370, 鮮芋仙, 連鎖店
pet_14878, 3370, 鮮芋仙, 連鎖店
pet_14194, 3370, 鮮芋仙, 連鎖店
pet_14963, 3391, 老師, 過活
pet_2695, 3391, 老師, 過活
pet_14973, 3370, 蒜泥, 醬料
pet_14760, 3370, 蒜泥, 醬料
pet_14844, 3370, 蒜泥, 醬料
pet_13873, 3370, 蒜泥, 醬料
pet_14733, 3370, 蒜泥, 醬料
pet_13401, 3354, 新聞, 生氣
pet_15081, 3373, 頭皮, 頭髮
pet_11295, 3373, 頭皮, 頭髮
pet_11453, 3386, 開車, 方便
pet_11453, 3386, 開車, 接送
pet_8885, 3386, 開車, 接送
pet_11453, 3386, 開車, 兜風
pet_9364, 3386, 開車, 兜風
pet_14488, 3356, 肚子痛, 吃不下
pet_14837, 3370, 墨魚麵, 麵
pet_14165, 3370, 墨魚麵, 麵
pet_13241, 3370, 墨魚麵, 麵
pet_13995, 3370, 墨魚麵, 麵
pet_13722, 3366, 建築物, 石頭
pet_14925, 3354, 蠢蛋, 生氣
pet_13722, 3354, 吃飯, 洗碗
pet_386, 3384, 關羽, 斬六將
pet_386, 3384, 關羽, 過五關
pet_386, 3384, 關羽, 耍大刀
pet_386, 3384, 關羽, 臉紅
pet_14477, 3360, 談戀愛, 談笑
pet_14477, 3360, 談戀愛, 談感情
pet_14477, 3360, 談戀愛, 談心
pet_14477, 3360, 談戀愛, 談情
pet_1365, 3360, 上課, 起立
pet_8885, 3360, 上課, 起立
pet_1365, 3360, 上課, 敬禮
pet_14590, 3384, 小孩子, 哭
pet_4002, 3384, 大學生, 聯誼
pet_9942, 3384, 大學生, 聯誼
pet_14228, 3370, 紅茶, 飲料
pet_14520, 3370, 紅茶, 飲料
pet_14147, 3370, 紅茶, 飲料
pet_14723, 3370, 紅茶, 飲料
pet_14548, 3370, 紅茶, 飲料
pet_10276, 3370, 紅茶, 飲料
pet_601, 3370, 紅茶, 飲料
pet_14834, 3370, 紅茶, 飲料
pet_14562, 3370, 紅茶, 飲料
pet_14653, 3370, 紅茶, 飲料
pet_12134, 3370, 紅茶, 飲料
pet_14693, 3370, 紅茶, 飲料
pet_14574, 3370, 紅茶, 飲料
pet_14539, 3370, 紅茶, 飲料
