pet_6164, 3366, 龜頭, 烏龜
pet_411, 3383, 超人, 伸張正義
pet_411, 3383, 超人, 快速換裝
pet_171, 3357, 觸電, 被電
pet_171, 3356, 不爽, 翻桌
pet_14938, 3355, 開電腦, 買東西
pet_171, 3387, 陪酒, 錢
pet_15486, 3389, 大笑, 開心
pet_396, 3367, 宇宙, 細微分子
pet_411, 3355, 吃麻辣鍋, 肚子疼
pet_411, 3355, 被揍, 肚子疼
pet_411, 3355, 喝瀉藥, 肚子疼
pet_108, 3385, 累, 運動
pet_108, 3385, 累, 跑步
pet_108, 3385, 累, 寫作業
pet_108, 3383, 馬英九, 上電視
pet_108, 3357, 多益, 災難
pet_108, 3357, 多益, 壓力
pet_413, 3357, 禮物, 滿足
pet_413, 3357, 禮物, 溫暖
pet_413, 3357, 禮物, 喜悅
pet_329, 3371, 小朋友, 夢
pet_158, 3357, 陳水扁, 黑金
pet_158, 3357, 陳水扁, 洗錢
pet_158, 3357, 陳水扁, 破司法紀錄
pet_49, 3371, 爸爸, 心裡
pet_158, 3389, 敗家無罪, 心情不好
pet_158, 3389, 通宵唱歌, 心情不好
pet_416, 3385, 被當掉, 很衰
pet_14938, 3355, 開電腦, 看片
pet_49, 3371, 魚, 魚塭
pet_14220, 3386, 唸書, 考試
pet_417, 3386, 唸書, 充實自我
pet_417, 3386, 唸書, 變強
pet_417, 3386, 唸書, 要出人頭地
pet_49, 3415, 生日, 被整
pet_49, 3415, 生日, 血拼
pet_49, 3354, 被甩, 哭
pet_49, 3354, 失敗, 哭
pet_49, 3354, 被炒魷魚, 哭
pet_49, 3389, 去死, 憂鬱
pet_49, 3389, 想不開, 憂鬱
pet_49, 3389, 吃藥, 憂鬱
pet_32, 3378, 漫畫, 宅男
pet_32, 3378, 眼鏡, 宅男
pet_32, 3404, 電話行銷, 電話響
pet_32, 3404, 出事情, 電話響
pet_161, 3360, 被排擠, 好好反省自己
pet_190, 3392, 鼻毛, 被剪短
pet_190, 3412, 肚子餓, 哭泣
pet_196, 3415, 戀愛紀念日, 得到禮物
pet_196, 3415, 戀愛紀念日, 送禮物
pet_196, 3415, 戀愛紀念日, 玩親親
pet_33, 3415, 戀愛紀念日, 去看電影
pet_33, 3415, 戀愛紀念日, 有親親
pet_33, 3415, 戀愛紀念日, 有禮物
pet_33, 3415, 戀愛紀念日, 有抱抱
pet_244, 3415, 倒楣之日, 不出門
pet_14938, 3355, 開電腦, 打電動
pet_13722, 3369, 竹筍炒肉絲, 蒜
pet_419, 3385, 洗澡, 打完球
pet_419, 3385, 洗澡, 吃飽太閒
pet_383, 3370, 滑鼠, 遊戲
pet_239, 3370, 電視, 雙面刃
pet_239, 3370, 電視, 藥物
pet_11648, 3353, 颱風, 幫助災民
pet_419, 3356, 被嗆, 憤怒
pet_14983, 3354, 玩樂, 開心
pet_173, 3354, 玩樂, 累
pet_173, 3354, 玩樂, 滿足
pet_32, 3415, 結婚之日, 親親
pet_32, 3415, 結婚之日, 入洞房
pet_32, 3415, 結婚之日, 擁抱
pet_32, 3415, 結婚之日, 哭哭
pet_32, 3415, 結婚之日, 喜極而泣
pet_45, 3389, 玩熱血online, 熱血
pet_45, 3389, 游泳, 熱血
pet_45, 3389, 跑步, 熱血
pet_45, 3389, 運動, 熱血
pet_417, 3354, 大便, 排出髒東西
pet_417, 3354, 大便, 清爽
pet_417, 3354, 大便, 吃更多東西
pet_308, 3354, 吃飯, 好
pet_13874, 3383, 狗, 看家
pet_13626, 3383, 狗, 看家
pet_14307, 3383, 狗, 看家
pet_352, 3383, 監視器, 看家
pet_239, 3393, 水系, 閃電
pet_199, 3383, 尿尿, 對準
pet_199, 3353, 床上運動, 喝水
pet_12406, 3353, 吃飯, 喝水
pet_9780, 3353, 吃飯, 喝水
pet_199, 3393, 豬, 打雷
pet_199, 3393, 雞, 打雷
pet_199, 3393, 熊, 打雷
pet_421, 3383, 尿尿, 擦屁屁
pet_421, 3383, 尿尿, 看色澤
pet_421, 3383, 尿尿, 清理
pet_421, 3383, 尿尿, 放鬆
pet_199, 3383, 車子, 撞
pet_199, 3383, 車子, 衝
pet_199, 3383, 車子, 停
pet_13229, 3393, 蟑螂, 人類
pet_15214, 3393, 蟑螂, 人類
pet_5819, 3393, 地球, 人類
pet_14791, 3415, 浴室, 洗臉刷牙
pet_12896, 3366, 衣服, 線
pet_248, 3353, 生病的時候, 休息
pet_248, 3353, 生病的時候, 看醫生
pet_248, 3353, 生病的時候, 吃藥
pet_248, 3353, 生病的時候, 哭
pet_248, 3353, 生病的時候, 被安慰
pet_42, 3356, 走不動了, 用跑的
pet_42, 3356, 走不動了, 走不動
pet_42, 3356, 老了, 升天
pet_42, 3356, 老了, 體力變差
pet_263, 3353, 回家, 早上
pet_424, 3393, 寒涼, 饑餓
pet_108, 3353, 寂寞的時候, 找人聊天
pet_108, 3353, 寂寞的時候, 和女友見面
pet_108, 3353, 寂寞的時候, 去雞板聊天
pet_108, 3353, 寂寞的時候, 上msn
pet_108, 3353, 寂寞的時候, 打電動
pet_42, 3404, 有掛號信, 郵差來
pet_42, 3393, 主人, 大便
pet_42, 3393, 馬英九, 大便
pet_42, 3393, 馬小九, 大便
pet_42, 3370, 電燈, 日用品
pet_425, 3393, 難民, 饑餓
pet_425, 3393, 大家, 饑餓
pet_425, 3393, 所有人, 饑餓
pet_108, 3353, 熬夜, 繼續睡
pet_108, 3353, 吃安眠藥, 繼續睡
pet_108, 3353, 上無聊的課, 繼續睡
pet_108, 3353, 無聊, 繼續睡
pet_155, 3409, 濃妝, 老氣
pet_155, 3370, 電話, 溝通感情工具
pet_15660, 3370, 電話, 電器
pet_155, 3370, 電話, 很好的發明
pet_155, 3395, 馬英九, 台灣人
pet_155, 3395, 連戰, 台灣人
pet_155, 3395, 宋楚瑜, 台灣人
pet_155, 3395, 蔣介石, 台灣人
pet_155, 3395, 支那人, 台灣人
pet_155, 3392, 學生, 罰寫
pet_14952, 3409, 黃色, 陽光
pet_106, 3395, 小智, 皮卡丘
pet_155, 3409, 凱子, 有錢人
pet_14266, 3386, 賺錢, 養家
pet_14394, 3386, 賺錢, 養家
pet_14282, 3386, 賺錢, 養家
pet_139, 3386, 賺錢, 賺更多錢
pet_155, 3409, 公主病, 嬌理嬌氣
pet_155, 3409, 公主病, 不知感恩
pet_155, 3409, 公主病, 愛指使人
pet_155, 3409, 公主病, 不體貼
pet_155, 3409, 公主病, 喜歡有僕人
pet_226, 3395, 銅鑼燒, 哆啦A夢
pet_263, 3357, 地震, 屋倒人亡
pet_263, 3357, 地震, 新死亡率
pet_263, 3357, 地震, 紅十字會
pet_263, 3357, 地震, 慈濟捐款
pet_325, 3386, 養寵物, 愛他
pet_325, 3386, 養寵物, 怕無聊
pet_10330, 3386, 養寵物, 寂寞
pet_325, 3386, 養寵物, 自嗨
pet_325, 3386, 看海賊王, 無聊
pet_325, 3378, 胸肌, 男生
pet_325, 3378, 喉結, 男生
pet_325, 3378, 腿毛, 男生
pet_428, 3378, 體力, 男生
pet_428, 3378, 責任感, 男生
pet_428, 3378, 攻擊力, 男生
pet_428, 3378, 知識, 男生
pet_428, 3378, 敏捷, 男生
pet_417, 3389, 上PTT, 想睡覺
pet_386, 3389, 關燈, 想睡覺
pet_415, 3395, 員工, 公司
pet_415, 3395, 管理員, 公司
pet_415, 3395, 董事長, 公司
pet_415, 3395, 會計, 公司
pet_415, 3395, 股東, 公司
pet_432, 3412, 談戀愛, 睡覺
pet_171, 3380, 星星, 許願
pet_344, 3412, 當你睡不著, 看書
pet_344, 3412, 當你睡不著, 聊天
pet_344, 3412, 當你睡不著, 彈吉他
pet_344, 3412, 當你睡不著, 倒立
pet_15486, 3388, 買東西吃, 吃飯
pet_15214, 3388, 買東西吃, 吃飯
pet_312, 3388, 花錢買東西吃, 吃飯
pet_383, 3389, 做小抄, 要考試
pet_415, 3412, 當你想泡麵, 把泡麵打開
pet_415, 3412, 當你想泡麵, 加熱水
pet_415, 3412, 當你想泡麵, 等三分鐘
pet_415, 3412, 當你想泡麵, 吃泡麵
pet_215, 3412, 當你想泡麵, 跑去買
pet_6493, 3393, 小孩, 媽媽
pet_415, 3393, 小孩, 外婆
pet_415, 3393, 小孩, 作惡夢
pet_415, 3354, 阿扁, 轉台
pet_389, 3389, 作弊, 要考試
pet_389, 3389, 算數, 要考試
pet_417, 3389, 睡覺, 要考試
pet_417, 3389, 拜拜, 要考試
pet_9837, 3354, 睡覺, 精神好
pet_13721, 3354, 睡覺, 精神好
pet_12848, 3354, 睡覺, 精神好
pet_15681, 3354, 睡覺, 有精神
pet_15504, 3354, 睡覺, 有精神
pet_41, 3354, 睡覺, 有精神
pet_9439, 3354, 睡覺, 有精神
pet_199, 3354, 睡覺, 不哭鬧
pet_15504, 3354, 睡覺, 舒服
pet_76, 3378, 吳淑珍, 總統府
pet_76, 3378, 國務機要費, 總統府
pet_76, 3354, 寫作業, 肚子餓
pet_76, 3357, 考試, 爆肝
pet_228, 3357, 打球, 扭傷
pet_408, 3357, 落選, 被告
pet_408, 3357, 落選, 坐牢
pet_408, 3357, 落選, 驗票
pet_408, 3357, 落選, 破產
pet_139, 3377, 燒肉, 燒肉飯
pet_139, 3409, 白手套, 結婚
pet_139, 3409, 白手套, 新郎
pet_139, 3409, 白手套, 新娘
pet_139, 3409, 白手套, 收錢
pet_14596, 3393, 狗, 人
pet_139, 3393, 狗, 更大型的狗
pet_139, 3380, 結婚證書, 我愛你
pet_6164, 3358, 看電視, 近視
pet_11753, 3358, 看電視, 近視
pet_139, 3358, 看電視, 疲勞
pet_139, 3358, 看電視, 暴力傾向
pet_6164, 3358, 看電視, 變笨
pet_11753, 3358, 看電視, 變笨
pet_139, 3358, 看電視, 說你好
pet_139, 3392, 狗狗, 結扎
pet_139, 3392, 狗狗, 沒飯吃
pet_139, 3392, 狗狗, 無聊
pet_139, 3392, 狗狗, 被棄養
pet_139, 3377, 石頭, 火星
pet_139, 3377, 二氧化碳乾冰, 火星
pet_139, 3377, 沙子, 火星
pet_139, 3377, 紅色岩石, 火星
pet_7447, 3377, 水, 火星
pet_435, 3386, 聊天, 獲取知識
pet_435, 3386, 聊天, 有所圖
pet_435, 3386, 聊天, 取得信任
pet_236, 3386, 聊天, 把正妹
pet_236, 3386, 聊天, 當長舌婦
pet_126, 3393, 小偷, 兇女人
pet_126, 3393, 小偷, 窮鬼
pet_196, 3356, 吵架, 很難過
pet_196, 3356, 被欺騙, 很難過
pet_196, 3356, 毒奶, 很難過
pet_327, 3354, 肚子餓, 趕快睡覺
pet_327, 3354, 肚子餓, 想喝水
pet_15219, 3354, 肚子餓, 生氣
pet_196, 3354, 肚子餓, 去覓食
pet_309, 3404, 窮, 靠餐
pet_419, 3356, 到了終點, 要下車
pet_419, 3356, 到了終點, 結束
pet_419, 3356, 到了終點, 過世
pet_419, 3356, 到了終點, 會有新開始
pet_419, 3356, 到了終點, 要重來
pet_57, 3354, 遊戲, 變宅
pet_57, 3354, 遊戲, 上癮
pet_57, 3354, 遊戲, 沉淪
pet_57, 3354, 遊戲, 交到朋友
pet_57, 3354, 遊戲, 亂花錢
pet_419, 3384, 老師罵人時, 安靜
pet_419, 3384, 聽悄悄話時, 安靜
pet_419, 3384, 上課時可能, 安靜
pet_419, 3384, 啞巴, 安靜
pet_309, 3384, 裝熟, 尷尬
pet_309, 3384, 裝熟, 被白眼
pet_57, 3384, 上課, 安靜
pet_57, 3384, 開會, 安靜
pet_57, 3384, 周杰倫, 安靜
pet_57, 3384, 喉嚨痛, 安靜
pet_57, 3392, 姊妹, 子宮頸癌
pet_57, 3392, 姊妹, 不孕症
pet_57, 3392, 姊妹, 性病
pet_57, 3392, 姊妹, 貧乳症
pet_12354, 3389, 上網, 無聊
pet_5703, 3415, 相遇紀念日, 忘記
pet_169, 3384, 烤鴨, 很油
pet_169, 3384, 烤鴨, 很香
pet_169, 3384, 烤鴨, 很脆
pet_169, 3384, 烤鴨, 很好吃
pet_169, 3384, 烤鴨, 烤焦
pet_155, 3384, 饅頭, 可口
pet_155, 3384, 饅頭, 包蔥
pet_155, 3384, 饅頭, 包蛋
pet_155, 3384, 洗澡, 消除疲勞
pet_155, 3384, 洗澡, 解除壓力
pet_155, 3360, 開冰箱, 找食物
pet_155, 3360, 開冰箱, 吹涼
pet_155, 3377, 錢, 你的抽屜
pet_155, 3377, 小便條紙, 你的抽屜
pet_155, 3377, 筆心, 你的抽屜
pet_4624, 3380, 紙, 寫信
pet_439, 3412, 心情不好, 買醉
pet_440, 3392, 電腦, 壞掉
pet_440, 3392, 電腦, 淹水
pet_440, 3392, 電腦, 停電
pet_5998, 3380, 電腦, 工作
pet_287, 3378, 衛生棉, 內褲裡
pet_441, 3353, 冬天, 吃麻辣火鍋
pet_424, 3353, 牛排, 吃王品
pet_424, 3353, 請客, 吃王品
pet_7167, 3415, 球場, 踢球
pet_7167, 3415, 球場, 踢球
pet_287, 3415, 球場, 看妹
pet_7167, 3415, 球場, 打球
pet_7167, 3415, 球場, 打球
pet_417, 3358, 小叮噹, 新科技
pet_417, 3358, 小叮噹, 童心
pet_391, 3385, 玩電腦, 想查資料
pet_391, 3385, 玩電腦, 跟小雞玩
pet_48, 3358, 小叮噹, 偷懶
pet_48, 3358, 小叮噹, 方便
pet_350, 3386, 戀愛, 有甜蜜的感覺
pet_350, 3386, 戀愛, 交男友
pet_350, 3386, 戀愛, 修學分
pet_417, 3385, 玩電腦, 太宅
pet_417, 3385, 玩電腦, 好玩
pet_14573, 3385, 走路, 有腳
pet_48, 3385, 走路, 愛走
pet_344, 3385, 走路, 有拿錢
pet_344, 3385, 走路, 被FIRE
pet_344, 3385, 走路, 不想跑步
pet_344, 3385, 打球, 想打
pet_9439, 3386, 戀愛, 陪伴
pet_391, 3386, 戀愛, 自我檢視
pet_391, 3386, 戀愛, 組自己的家
pet_391, 3386, 戀愛, 跟愛人實現夢
pet_262, 3387, 多上八卦版, 八卦
pet_262, 3387, 看新聞, 八卦
pet_136, 3385, 下象棋, 好賭
pet_136, 3385, 下象棋, 無聊
pet_136, 3385, 下象棋, 喜歡玩
pet_136, 3385, 下象棋, 想打發時間
pet_155, 3356, 溜滑梯, 快樂
pet_155, 3356, 溜滑梯, 排隊
pet_417, 3356, 溜滑梯, 爬樓梯
pet_417, 3356, 溜滑梯, 開心
pet_417, 3385, 打羽球, 愛運動
pet_417, 3385, 打羽球, 有趣
pet_417, 3385, 打羽球, 必修體育
pet_417, 3385, 打羽球, 提高敏捷
pet_4786, 3389, 回家, 想家
pet_400, 3389, 開門, 想家
pet_400, 3389, 爬樓梯, 想家
pet_400, 3389, 按電鈴, 想家
pet_408, 3386, 吃東西, 變強
pet_408, 3386, 吃東西, 天性
pet_12380, 3384, 小狗, 睡覺
pet_10891, 3384, 小狗, 大便
pet_11148, 3384, 小狗, 大便
pet_8665, 3384, 小狗, 大便
pet_12840, 3384, 小狗, 吃飯
pet_10661, 3386, 休息, 睡覺
pet_12480, 3386, 休息, 睡覺
pet_327, 3386, 打工, 活口
pet_327, 3386, 打工, 自己
pet_119, 3412, 約會, 打扮
pet_14827, 3389, 吃東西, 覺得餓
pet_309, 3389, 吃雞排, 覺得餓
pet_309, 3389, 吃冰, 覺得餓
pet_309, 3354, 打架, 骨折
pet_309, 3354, 車禍, 骨折
pet_4786, 3354, 摔倒, 骨折
pet_309, 3354, 被打, 骨折
pet_309, 3354, 撞牆, 骨折
pet_14795, 3360, 大便, 脫褲子
pet_14476, 3360, 大便, 脫褲子
pet_11644, 3360, 大便, 脫褲子
pet_12302, 3360, 大便, 脫褲子
pet_424, 3360, 大便, 打開門
pet_11753, 3384, 小豬, 叫
pet_26, 3384, 浴室, 香噴噴
pet_24, 3384, 浴室, 香香
pet_26, 3389, 籌錢, 輸錢
pet_26, 3389, 哭, 輸錢
pet_26, 3389, 難過, 輸錢
pet_26, 3389, 後悔, 輸錢
pet_26, 3389, 逃亡, 輸錢
pet_243, 3389, 很多錢, 出國玩
pet_417, 3384, 浴室, 有浴缸
pet_417, 3384, 浴室, 有門
pet_113, 3412, 快遲到, 跑步
pet_113, 3412, 快遲到, 罵幹
pet_113, 3412, 快遲到, 奔跑
pet_113, 3412, 快遲到, 開加速器
pet_113, 3412, 快遲到, 不爽
pet_190, 3412, 快遲到, 翹課
pet_190, 3412, 快遲到, 請別人佔位子
pet_190, 3412, 快遲到, 慢慢來
pet_302, 3358, 流浪, 在路邊睡
pet_302, 3358, 被搶劫, 在路邊睡
pet_302, 3358, 想在路邊睡, 在路邊睡
pet_302, 3412, 看到感人電影, 哭哭
pet_302, 3412, 看到感人電影, 吃爆米花
pet_302, 3412, 看到感人電影, 推薦別人
pet_207, 3354, 看電視, 吃涼麵
pet_207, 3354, 看電視, 看廣告
pet_14009, 3366, 紅綠燈, 燈
pet_433, 3412, 見到暗戀的人, 害羞
pet_433, 3412, 見到暗戀的人, 想告白
pet_433, 3412, 見到暗戀的人, 期待他注意你
pet_433, 3412, 見到暗戀的人, 臉紅
pet_433, 3412, 見到暗戀的人, 不自覺注意他
pet_108, 3412, 見到暗戀的人, 心跳加速
pet_108, 3412, 見到暗戀的人, 偷看他
pet_108, 3412, 見到暗戀的人, 裝作不在意
pet_108, 3412, 見到暗戀的人, 找機會接近
pet_302, 3358, 穿太少, 被吃豆腐
pet_15669, 3412, 想睡覺, 睡覺
pet_4634, 3412, 想睡覺, 睡覺
pet_1934, 3412, 想睡覺, 睡覺
pet_2983, 3412, 想睡覺, 睡覺
pet_302, 3412, 想睡覺, 睡覺
pet_75, 3399, 鹽巴, 顆粒狀
pet_75, 3399, 鹽巴, 便宜
pet_75, 3399, 鹽巴, 不可缺
pet_32, 3392, 窮人, 吃餿水
pet_32, 3392, 窮人, 沒有家
pet_32, 3392, 窮人, 乞討
pet_32, 3392, 窮人, 卑微
pet_32, 3392, 美眉, 台客
pet_32, 3392, 美眉, 沒人追
pet_32, 3392, 美眉, 變態
pet_239, 3399, 醬油, 致癌的
pet_440, 3399, 眼淚, 想念
pet_13460, 3399, 檸檬, 酸
pet_11915, 3399, 檸檬, 酸
pet_515, 3399, 檸檬, 酸
pet_11644, 3399, 檸檬, 酸
pet_9187, 3399, 檸檬, 酸
pet_239, 3399, 檸檬, 解膩
pet_239, 3354, 懶惰, 變醜
pet_239, 3354, 懈怠, 變醜
pet_239, 3354, 放棄, 變醜
pet_239, 3354, 自大, 變醜
pet_239, 3360, 打蒼蠅, 專心
pet_239, 3360, 打蒼蠅, 神速
pet_239, 3360, 打蒼蠅, 一擊必殺
pet_190, 3360, 打蒼蠅, 舉起手
pet_258, 3360, 降龍十八掌, 觀察對手
pet_258, 3360, 降龍十八掌, 退一步
pet_258, 3360, 降龍十八掌, 想一下
pet_258, 3360, 降龍十八掌, 跳起來
pet_450, 3360, 降龍十八掌, 閃開
pet_450, 3360, 降龍十八掌, 反擊
pet_450, 3360, 降龍十八掌, 出掌
pet_450, 3360, 降龍十八掌, 暖身
pet_352, 3386, 活著, 吃美食
pet_352, 3386, 活著, 體驗
pet_419, 3366, 雜碎, 垃圾
pet_419, 3366, 雜碎, 廢柴
pet_419, 3366, 雜碎, 飯桶
pet_428, 3386, 陳水扁, 洗錢
pet_428, 3386, 陳水扁, 搞台獨
pet_428, 3386, 陳水扁, 變有錢
pet_42, 3412, 想吐, 吃梅子
pet_42, 3412, 想吐, 衝去廁所
pet_32, 3357, 邀約, 吃飯
pet_32, 3357, 情人, 吃飯
pet_32, 3357, 約會, 吃飯
pet_32, 3357, 男友, 吃飯
pet_452, 3354, 生氣, 變胖
pet_428, 3390, 馬英九, 倒扁
pet_428, 3390, 馬英九, 紅杉軍
pet_428, 3390, 馬英九, 他老婆
pet_141, 3415, 看書, 偷喵辣妹
pet_141, 3415, 看書, 邊寫筆記
pet_49, 3354, 大冒險輸, 剪光頭
pet_49, 3354, 太熱, 剪光頭
pet_49, 3354, 沒錢買洗髮精, 剪光頭
pet_49, 3354, 打賭輸了, 剪光頭
pet_428, 3360, 當警察, 體檢
pet_428, 3360, 當警察, 國考
pet_428, 3360, 當警察, 遵守規則
pet_42, 3356, 回家, 悲傷
pet_42, 3356, 散盡p幣, 悲傷
pet_42, 3356, 提早謝謝, 悲傷
pet_7786, 3392, 蟑螂, 拖鞋
pet_453, 3392, 人, 漫罵
pet_49, 3370, 香蕉, 外銷品
pet_49, 3391, 警察, 業蹟
pet_49, 3391, 警察, 沒事幹
pet_456, 3357, 問心無愧, 麻煩
pet_456, 3357, 問心無愧, 壓力
pet_456, 3357, 問心無愧, 滿足
pet_84, 3386, 裸泳, 炫耀
pet_12203, 3404, 腸胃炎, 肚子痛
pet_14302, 3404, 腸胃炎, 肚子痛
pet_435, 3404, 流產前兆, 肚子痛
pet_435, 3404, 很餓, 肚子痛
pet_435, 3354, 彭淮南, 勇士
pet_435, 3354, 保護慾, 勇士
pet_435, 3354, 佔有慾, 勇士
pet_435, 3354, 擔責, 勇士
pet_435, 3354, 仁者無敵, 勇士
pet_126, 3390, 女生, 新衣新鞋
pet_126, 3390, 女生, 美的事物
pet_126, 3390, 女生, 真愛
pet_126, 3390, 女生, 金錢獨立無虞
pet_2695, 3367, 四物湯, 當歸
pet_2695, 3367, 四物湯, 熟地
pet_458, 3367, 四物湯, 芍藥
pet_455, 3360, 去工作, 吃早飯
pet_455, 3360, 去工作, 睡好覺
pet_455, 3360, 去工作, 打扮好
pet_455, 3360, 去工作, 刷牙
pet_455, 3360, 去工作, 洗臉
pet_253, 3367, 警察, 人民
pet_253, 3367, 警察, 好人
pet_253, 3367, 警察, 政府
pet_76, 3389, 購物, 快樂
pet_15551, 3389, 唱歌, 快樂
pet_76, 3360, 交朋友, 交心
pet_76, 3353, 爛題目, 罵人
pet_76, 3353, 爛題目, 抓狂
pet_55, 3392, 男人, 無能
pet_55, 3392, 男人, 沒房子
pet_55, 3353, 唱歌, 飆高音
pet_55, 3353, 唱歌, 表演
pet_55, 3353, 唱歌, 搖晃
pet_55, 3353, 唱歌, 甩頭
pet_55, 3353, 唱歌, 尖叫
pet_55, 3388, 讀書, 當警察
pet_55, 3388, 用功, 當警察
pet_55, 3388, 增加體力, 當警察
pet_55, 3388, 重訓, 當警察
pet_76, 3392, 空虛的人, 無聊
pet_460, 3391, 烤鴨, 被吃掉
pet_70, 3399, 戀愛, 酸甜甜
pet_70, 3399, 戀愛, 墜落
pet_70, 3399, 戀愛, 不可自拔
pet_70, 3399, 戀愛, 既幸福又痛苦
pet_70, 3399, 戀愛, 讓人煩惱
pet_70, 3357, 騙鄉民, 詛咒
pet_70, 3357, 騙鄉民, 可怕的後果
pet_70, 3357, 騙鄉民, 公憤
pet_177, 3354, 心情好, 想玩
pet_177, 3354, 跟朋友在一起, 想玩
pet_177, 3354, 唸書念累了, 想玩
pet_177, 3354, 不想念書時, 想玩
pet_177, 3354, 心情好時, 想玩
pet_177, 3404, 秋天到了, 葉子枯了
pet_177, 3404, 樹要死了, 葉子枯了
pet_177, 3404, 乾旱, 葉子枯了
pet_177, 3404, 樹長害蟲, 葉子枯了
pet_177, 3404, 太陽太大, 葉子枯了
pet_444, 3391, 有錢, 吃飯
pet_444, 3391, 有錢, 玩耍
pet_444, 3391, 有錢, 生寶寶
pet_444, 3391, 有錢, 花錢
pet_444, 3391, 有錢, 更多錢
pet_444, 3389, 打電話, 生氣
pet_444, 3389, 打掃, 生氣
pet_302, 3354, 手癢, 想揍人
pet_302, 3354, 腳養, 想揍人
pet_14805, 3389, 吃東西, 生氣
pet_302, 3380, 女人, 世界末日
pet_302, 3380, 男人, 世界末日
pet_302, 3389, 脫光光, 害羞
pet_302, 3389, 臉紅, 害羞
pet_5508, 3389, 躲起來, 害羞
pet_47, 3356, 笨, 你考0分
pet_47, 3356, 不認真, 你考0分
pet_47, 3356, 心情不好, 你考0分
pet_47, 3356, 失戀, 你考0分
pet_47, 3356, 家庭失和, 你考0分
pet_109, 3415, 浴室溺水, 大哭
pet_109, 3415, 浴室溺水, 大喊
pet_243, 3358, 考試, 痴呆
pet_344, 3370, 失戀, 笑話
pet_344, 3370, 失戀, 悲劇
pet_344, 3370, 失戀, 喜劇
pet_344, 3370, 失戀, 成長
pet_344, 3415, 沒錢時, 搶劫
pet_344, 3415, 沒錢時, 偷錢
pet_344, 3415, 沒錢時, 洗錢
pet_344, 3415, 沒錢時, A錢
pet_14539, 3354, 頭痛, 按摩
pet_344, 3404, 颱風, 鋒面接近
pet_344, 3404, 豪雨, 鋒面接近
pet_344, 3404, 暴風雪, 鋒面接近
pet_344, 3404, 冰雹, 鋒面接近
pet_344, 3366, 箱子, 紙漿
pet_344, 3366, 箱子, 桃花心木
pet_2695, 3370, 分手, 痛
pet_51, 3370, 分手, 經驗
pet_51, 3370, 分手, 成長
pet_51, 3370, 分手, 漸漸變的習慣
pet_13815, 3377, 老師, 教室
pet_11863, 3377, 學生, 教室
pet_216, 3384, 大便, 幫助消化
pet_118, 3389, 全身發光, 變身
pet_118, 3389, 替月亮懲罰你, 變身
pet_118, 3389, 伸張正義, 變身
pet_118, 3389, 扶弱除強, 變身
pet_465, 3415, 颱風天, 去唱歌
pet_216, 3415, 星期天, 睡到飽
pet_216, 3415, 星期天, 看電影
pet_216, 3415, 星期天, 上PTT
pet_15712, 3356, 喜歡, 愛
pet_12116, 3356, 喜歡, 愛
pet_193, 3356, 喜歡, 愛
pet_6537, 3356, 喜歡, 愛
pet_196, 3393, 鄉民, 靜版
pet_196, 3393, 鄉民, 毒奶
pet_196, 3393, 鄉民, 河蟹
pet_196, 3393, 鄉民, 查IP
pet_226, 3357, 墜落, 援妹
pet_226, 3357, 需求, 援妹
pet_226, 3357, 名牌, 援妹
pet_226, 3357, 想愛, 援妹
pet_226, 3357, 虛榮, 援妹
pet_432, 3354, 空腹, 肚子餓
pet_314, 3399, 胸部, 身體的一部份
pet_471, 3384, 鳴人, 被揍
pet_471, 3384, 鳴人, 被罵
pet_10132, 3365, 吃飯, 生活
pet_10132, 3365, 吃飯, 生活
pet_88, 3355, 不爽, 登入PTT
pet_88, 3355, 很爽, 登入PTT
pet_88, 3355, 餵寵物, 登入PTT
pet_88, 3355, 想吵架, 登入PTT
pet_88, 3355, 想嗆人, 登入PTT
pet_366, 3391, 正妹, 化妝品
pet_366, 3391, 正妹, 真心愛他的人
pet_366, 3391, 正妹, 好看的衣服
pet_366, 3391, 正妹, 時間
pet_337, 3391, 正妹, 永保青春
pet_472, 3391, 老頭, 老婆
pet_472, 3391, 老頭, 安養天年
pet_472, 3391, 老頭, 子女同樂
pet_472, 3391, 老頭, 含飴弄孫
pet_472, 3391, 老頭, 越南新娘
pet_366, 3353, 飛起來, 環遊世界
pet_366, 3353, 飛起來, 鳥瞰世界
pet_366, 3353, 飛起來, 去月球看看
pet_366, 3353, 飛起來, 很方便
pet_366, 3353, 飛起來, 找朋友玩
pet_474, 3391, 法國人, 做愛
pet_321, 3385, 吃飯, 想享受天倫樂
pet_443, 3389, 打架, 裝兇
pet_443, 3392, 高額頭, 被恥笑
pet_443, 3389, 不被發現, 劈腿
pet_2747, 3385, 睡覺, 累
pet_13238, 3385, 睡覺, 累
