pet_16021, 3380, 枕頭, 睡覺
pet_28, 3385, 睡覺, 怕生理時鐘亂
pet_15345, 3380, 抱枕, 需要休息
pet_12479, 3356, 口渴, 喝運動飲料
pet_15417, 3412, 打水, 拿水管
pet_15417, 3355, 跑馬拉松, 喝水
pet_4002, 3360, 換運動服, 關門
pet_4002, 3360, 換運動服, 脫制服
pet_4002, 3360, 換運動服, 換運動鞋
pet_15451, 3388, 去騎腳踏車, 騎腳踏車
pet_15417, 3388, 選種類, 買奶茶
pet_15452, 3388, 喝飲料, 等上菜
pet_15417, 3370, 吻仔魚, 魚
pet_15417, 3380, 碗筷, 肚子餓
pet_15417, 3412, 去健身房, 喘氣
pet_9650, 3388, 買泳褲, 穿泳褲
pet_15417, 3386, 睡覺, 保存體力
pet_15374, 3387, 少量多餐, 好身材
pet_15374, 3380, 存款簿, 存錢
pet_15374, 3388, 想沾芥末, 吃生魚片
pet_15374, 3388, 騎車去吃, 吃生魚片
pet_15091, 3388, 翻冰箱, 吃晚餐
pet_15091, 3388, 揪人一起, 吃晚餐
pet_14568, 3380, 考試, 全神貫注
pet_10584, 3412, 肚子餓的, 翻冰箱
pet_15188, 3388, 去百貨公司, 試吃
pet_15188, 3388, 去地下街, 試吃
pet_15188, 3353, 生病, 罵人
pet_10584, 3377, 建築物, 台南
pet_10584, 3377, 公車, 台南
pet_10584, 3377, 鐵路, 台南
pet_10584, 3388, 去逛麵包店, 買麵包
pet_10584, 3388, 洗菜刀, 切菜
pet_15406, 3389, 賴床, 什麼都不要
pet_14568, 3378, 卡, 錢包
pet_15465, 3360, 吃菜, 上桌
pet_15384, 3388, 偷懶, 發呆
pet_4238, 3392, 顧客, 買得比較貴
pet_4238, 3392, 顧客, 沒有售後服務
pet_4238, 3388, 安排約會地點, 約會
pet_4440, 3388, 切下去, 切菜
pet_4440, 3388, 洗手, 切菜
pet_193, 3388, 排隊, 點餐
pet_193, 3388, 掏錢, 點餐
pet_193, 3388, 看menu, 點餐
pet_193, 3388, 開抽風機, 煮飯
pet_14506, 3388, 沖水, 洗菜
pet_15345, 3388, 帶手套, 洗碗
pet_15345, 3388, 把碗疊起來, 洗碗
pet_15396, 3387, 減少銳氣, 朋友
pet_15341, 3378, 十八層地獄, 地獄
pet_12397, 3380, 運動鞋, 打桌球
pet_12397, 3380, 運動服, 打桌球
pet_13626, 3388, 吃便當, 吃中餐
pet_13626, 3388, 花錢, 吃中餐
pet_13626, 3388, 肚子餓, 吃中餐
pet_13626, 3388, 擺碗, 吃飯
pet_13626, 3388, 趕公車, 上課
pet_13626, 3388, 找課本, 上課
pet_13626, 3388, 搭高鐵, 去101
pet_13626, 3388, 搭電梯, 去101
pet_15227, 3380, 力氣, 打網球
pet_15415, 3388, 找錢, 買麵包
pet_15415, 3388, 帶錢, 買麵包
pet_15417, 3388, 花錢, 買魚
pet_15417, 3370, 公路, 交通設施
pet_14266, 3370, 司法院, 公家機關
pet_15417, 3412, 拉筋, 作怪怪姿勢
pet_15417, 3360, 準備水, 準備水桶
pet_15417, 3360, 準備水, 準備裝水容器
pet_15417, 3360, 準備水, 找到水
pet_15417, 3415, 聖誕樹下, 看天空
pet_15417, 3415, 聖誕樹下, 許願
pet_15504, 3360, 想要吃啥好, 摸摸肚子
pet_15145, 3380, 專心, 全神貫注
pet_15219, 3387, 愛他, 男朋友
pet_15219, 3388, 找朋友, 逛
pet_15219, 3415, 別人的懷裡, 溫暖
pet_15219, 3415, 別人的懷裡, 緊張
pet_12134, 3388, 買咖啡, 睡覺
pet_15254, 3370, 虱目魚, 魚
pet_15342, 3380, 漢堡, 肚子餓
pet_14573, 3412, 煮東西吃, 開抽油煙機
pet_15342, 3380, 水, 需要休息
pet_15369, 3353, 下雨天, 在雨中散步
pet_15369, 3353, 下雨天, 等雨停
pet_15466, 3388, 買肥的, 買豬肉
pet_15466, 3388, 買瘦的, 買豬肉
pet_13874, 3353, 晴天, 心情好
pet_13874, 3353, 晴天, 曬酥酥的衣服
pet_13874, 3353, 晴天, 曬太陽
pet_13874, 3353, 晴天, 散佈
pet_14568, 3412, 換氣, 呼氣
pet_13241, 3388, 脫內衣, 穿泳褲
pet_7167, 3388, 說不買了, 殺價
pet_12413, 3388, 到外面, 買菜
pet_12413, 3388, 走路, 買菜
pet_12413, 3388, 騎車, 買菜
pet_7167, 3388, 走路, 逛一中
pet_7167, 3388, 帶錢, 逛一中
pet_7167, 3388, 買東西, 逛一中
pet_7167, 3388, 出錢, 買東西
pet_7167, 3388, 殺價, 買東西
pet_7167, 3388, 問價, 買東西
pet_7167, 3388, 去seven, 買冰沙
pet_7167, 3388, 帶錢, 買冰沙
pet_7167, 3388, 走出去, 買冰沙
pet_7167, 3388, 走路去, 買冰沙
pet_266, 3388, 去五十嵐, 買紅茶
pet_266, 3388, 找零錢, 買紅茶
pet_266, 3388, 拿錢包, 買紅茶
pet_266, 3388, 帶零錢, 買紅茶
pet_15363, 3388, 自己做, 吃貢丸
pet_15363, 3388, 很餓, 吃貢丸
pet_15286, 3412, 打網球, 跑步
pet_15286, 3412, 打網球, 撿球
pet_15444, 3388, 掏錢, 買麵
pet_15417, 3380, 球杆, 打高爾夫球
pet_15417, 3380, 球褲, 打高爾夫球
pet_14568, 3388, 喝飲料, 吃鰻魚飯
pet_14568, 3388, 拿沙拉油, 煮菜
pet_14568, 3388, 拿平底鍋, 煮菜
pet_14568, 3360, 熱身, 喝個水
pet_15429, 3412, 拉筋, 辛苦
pet_15473, 3388, 買單, 叫服務生
pet_14818, 3388, 欺負弱小, 變強壯
pet_15473, 3380, 演員, 演戲
pet_15473, 3380, 導演, 演戲
pet_15473, 3380, 編劇, 演戲
pet_41, 3380, 辦桌, 結婚
pet_15473, 3388, 開火, 煮飯
pet_12998, 3393, 學生, 小偷
pet_12998, 3393, 家人, 小偷
pet_12998, 3393, 阿公, 小偷
pet_15406, 3388, 找大碗公, 買泡麵
pet_15406, 3388, 下樓去買, 買泡麵
pet_15387, 3383, 氣功, 呼吸
pet_15387, 3383, 變壓器, 改變電壓
pet_15406, 3388, 出國, 看雪景
pet_15406, 3388, 看風景帶, 看雪景
pet_15406, 3388, 看電影, 看雪景
pet_15406, 3388, 想去日本, 看雪景
pet_15406, 3388, google風景, 看雪景
pet_15406, 3383, 汽車, 出去玩
pet_15406, 3383, 汽車, 玩車上遊戲
pet_15406, 3383, 汽車, 吹冷氣
pet_15406, 3383, 汽車, 聽音樂
pet_15406, 3383, 汽車, 當臨時住所
pet_15406, 3388, 拿牙籤, 試吃
pet_15406, 3388, 走過去吃, 試吃
pet_15406, 3388, 排隊, 試吃
pet_15077, 3388, 去走走, 逛
pet_15077, 3388, 去逛街, 逛
pet_15077, 3388, 走出門, 逛
pet_15077, 3388, 走出房間, 逛
pet_15077, 3388, 去家樂福, 買魚
pet_15077, 3388, 去漁港, 買魚
pet_15077, 3388, 去超級市場, 買魚
pet_14568, 3378, 筆, 房間裡
pet_14033, 3391, 馬英九, 當好人
pet_14033, 3391, 馬英九, 做好事
pet_14033, 3391, 馬英九, 當好老公
pet_14033, 3391, 馬英九, 當好爸爸
pet_15387, 3360, 擦防曬, 拿防曬乳
pet_15387, 3380, 耳朵, 注意安全
pet_15387, 3380, 專注力, 注意安全
pet_15387, 3380, 反應力, 注意安全
pet_15387, 3388, 把碗放進水槽, 洗碗
pet_15387, 3388, 拿洗碗精, 洗碗
pet_15387, 3388, 走進廚房, 洗碗
pet_28, 3388, 去市場買, 吃米粉
pet_28, 3388, 請家人買, 吃米粉
pet_28, 3388, 去麵店買, 吃米粉
pet_28, 3388, 自己煮來吃, 吃米粉
pet_28, 3388, 肚子餓, 吃米粉
pet_15387, 3360, 綁好鞋帶, 站起身來
pet_41, 3388, 兩眼無神, 發呆
pet_14266, 3388, 準備課本, 上課
pet_14266, 3388, 整理書包, 上課
pet_14266, 3388, 預習上課內容, 上課
pet_14266, 3358, 回憶, 傷心
pet_14266, 3358, 回憶, 痛苦
pet_14266, 3358, 回憶, 甜蜜
pet_14266, 3358, 回憶, 難過
pet_14266, 3358, 回憶, 愉快
pet_14266, 3388, 進捷運站, 搭捷運
pet_14266, 3388, 等車子來, 搭捷運
pet_4002, 3377, 義豐冬瓜茶, 台南
pet_4002, 3377, 莉莉冰果店, 台南
pet_4002, 3377, 五妃廟, 台南
pet_4002, 3377, 孔子廟, 台南
pet_4002, 3377, 安平老街, 台南
pet_266, 3380, 眼睛, 全神貫注
pet_266, 3380, 體力, 全神貫注
pet_15379, 3388, 打開嘴唇, 聊天
pet_15379, 3388, 發出聲音, 聊天
pet_15379, 3388, 打電話給朋友, 聊天
pet_13596, 3383, 要考證照的人, 讀書
pet_13596, 3358, 思念, 流淚
pet_13596, 3358, 思念, 遙遠的回憶
pet_13596, 3387, 少看電視, 良好的視力
pet_13596, 3387, 多吃紅蘿蔔, 良好的視力
pet_13596, 3358, 挑釁, 吵架
pet_13596, 3358, 挑釁, 圍觀
pet_13596, 3358, 挑釁, 憤怒
pet_13596, 3358, 挑釁, 受傷
pet_13596, 3353, 肚子餓, 吃鍋貼
pet_15362, 3387, 多運動, 強健的體魄
pet_4634, 3387, 多念書, 豐富的知識
pet_15387, 3388, 穿運動鞋, 跑步
pet_15387, 3388, 換短褲, 跑步
pet_15387, 3388, 帶開水, 跑步
pet_15310, 3357, 吃海鮮, 高膽固醇
pet_15310, 3357, 吃海鮮, 變胖
pet_7438, 3380, 紙, 看書
pet_2747, 3388, 拿錢, 請客
pet_2747, 3388, 去提錢, 請客
pet_2747, 3388, 很心痛, 請客
pet_11631, 3391, 鄉民, 回覆
pet_11631, 3391, 鄉民, 推文章
pet_11631, 3391, 鄉民, 發表
pet_11631, 3385, 肚子餓, 身體不舒服
pet_15478, 3356, 失戀, 很痛苦
pet_15478, 3356, 被當, 很痛苦
pet_15471, 3388, 研究菜單, 點餐
pet_15471, 3353, 失眠, 安穩的睡著
pet_15471, 3380, 毛巾, 跳舞
pet_10686, 3412, 換運動服, 進更衣室
pet_10686, 3412, 換運動服, 拖衣服
pet_10686, 3412, 換運動服, 把眼鏡拿下
pet_10686, 3388, 體力, 跳繩
pet_15481, 3392, 藝人, 感冒
pet_15481, 3392, 藝人, 罰款
pet_15481, 3392, 藝人, 失業
pet_15227, 3388, 先買菜, 炒菜
pet_15227, 3388, 開抽油煙機, 炒菜
pet_15227, 3388, 拿盤子, 炒菜
pet_15227, 3392, 名模, 貧窮
pet_15227, 3392, 名模, 八卦
pet_15227, 3388, 加烹大師, 煮湯
pet_15227, 3388, 煮餛飩湯, 煮湯
pet_14491, 3388, 找人, 去跑步
pet_14491, 3383, 我室友, 睡覺
pet_15062, 3370, 快速道路, 交通設施
pet_14573, 3392, 老師, 愛翹課的學生
pet_14573, 3360, 去游泳, 身體洗乾淨
pet_14573, 3360, 去游泳, 潑水在身上
pet_14573, 3353, 疲勞, 想休息
pet_14573, 3353, 疲勞, 想睡一覺
pet_14573, 3353, 疲勞, 想躺一下
pet_15062, 3370, 立法院, 公家機關
pet_15461, 3383, 小雞, 增產報國
pet_15188, 3393, 剩菜, 老鼠
pet_15188, 3380, 木棍, 打架
pet_15188, 3360, 打電腦, 開螢幕
pet_15188, 3360, 打電腦, 拿球棒打下去
pet_15188, 3360, 打電腦, 打就對了
pet_5361, 3357, 酒醉, 小孩
pet_5361, 3357, 去幼稚園, 小孩
pet_15345, 3383, 公主, 看書
pet_15345, 3388, 搭車, 去101
pet_15471, 3384, 電視, 播放電影
pet_15471, 3384, 電視, 新聞播報
pet_15471, 3384, 電視, 觀賞影集
pet_15356, 3384, 電腦, 進步
pet_15356, 3384, 電腦, 不見
pet_15471, 3384, 腦袋, 刺激分泌系統
pet_15471, 3384, 腦袋, 平衡動作
pet_15471, 3384, 腦袋, 命令動作
pet_15061, 3389, 拿書, 讀書
pet_15061, 3389, 找書, 讀書
pet_15061, 3389, 做筆記, 讀書
pet_15061, 3389, 去圖書館, 讀書
pet_15061, 3389, 安靜的環境, 讀書
pet_4238, 3388, 大聲說話, 生氣
pet_4238, 3388, 心跳加快, 生氣
pet_4238, 3388, 動手, 生氣
pet_15286, 3357, 信念, 夢想
pet_15286, 3388, 動手, 打人
pet_15286, 3353, 煩躁, 發脾氣
pet_15286, 3353, 累, 發脾氣
pet_14568, 3357, 絕望, 希望
pet_14568, 3357, 明天, 希望
pet_8581, 3357, 奮鬥, 成就
pet_15281, 3378, 卡通頻道, 電視機
pet_12134, 3385, 蓋房子, 想有家
pet_12134, 3385, 蓋房子, 想賺租金
pet_12134, 3385, 蓋房子, 不想讓地空著
pet_15284, 3370, 瑤瑤, 人
pet_15284, 3385, 點火, 有打火機
pet_15254, 3385, 跳舞, 很好動
pet_15415, 3355, 打雷, 有人尖叫
pet_15415, 3355, 打雷, 樹被劈
pet_15486, 3353, 看到阿飄, 馬上烙跑
pet_15486, 3353, 世界末日, 放棄一切
pet_4440, 3366, 食物, 海鮮
pet_4440, 3366, 食物, 好手藝
pet_14568, 3353, 哭, 發洩
pet_15471, 3353, 孤單, 逃避
pet_15471, 3353, 考試考差了, 逃避
pet_15471, 3353, 失戀, 逃避
pet_9837, 3353, 切洋蔥, 哭
pet_9837, 3353, 生火, 哭
pet_9837, 3386, 念書, 有錢
pet_9837, 3386, 念書, 歐趴
pet_12822, 3386, 念書, 將來出路
pet_12822, 3366, 電腦, 晶片板
pet_12822, 3371, 正妹, 電腦
pet_12822, 3371, 正妹, 雜誌
pet_12822, 3371, 正妹, 演藝圈
pet_12822, 3371, 正妹, 模特兒圈
pet_9439, 3404, 有事發生, 有人呼喚
pet_9439, 3370, 餐桌, 餐廳工具
pet_15417, 3389, 拿衛生紙, 想哭
pet_6767, 3388, 想事情, 發呆
pet_15473, 3404, 太陽太大, 口渴
pet_41, 3354, 睡覺, 心情爽
pet_15473, 3380, 球友, 打高爾夫球
pet_11210, 3388, 思鄉, 喝酒
pet_11210, 3388, 思國, 喝酒
pet_14818, 3377, 人, 台南
pet_15417, 3360, 喝一點水, 準備水
pet_11480, 3385, 吃飯, 想嚐鮮
pet_15374, 3388, 開車去買, 買麵
pet_14491, 3388, 買東西來吃, 吃東西
pet_14491, 3388, 忍住, 吃東西
pet_14491, 3384, 時鐘, 滴答響
pet_11210, 3388, 吃麵包, 買麵包
pet_15374, 3388, 加辣, 買麵
pet_15374, 3388, 買湯麵, 買麵
pet_15374, 3388, 騎車去買, 買麵
pet_15143, 3357, 衣服, 心中滿足
pet_15473, 3404, 流太多汗, 口渴
pet_2747, 3385, 跳槽, 有能力
pet_2747, 3385, 跳槽, 有高薪
pet_15498, 3357, 告白, 戀人
pet_14491, 3385, 玩電腦, 很喜歡
pet_14818, 3377, 小吃店, 台南
pet_15061, 3388, 付錢, 買肉
pet_15498, 3357, 告白, 傷害
pet_15498, 3357, 告白, 憂鬱
pet_15473, 3380, 球童, 打高爾夫球
pet_14568, 3412, 憋氣, 快要窒息
pet_15473, 3404, 該喝水了, 口渴
pet_15473, 3404, 輕度脫水, 口渴
pet_15473, 3404, 可以喝紅茶, 口渴
pet_15429, 3380, 水, 暖身
pet_15286, 3353, 打電腦, 坐著
pet_15286, 3353, 累, 坐著
pet_15345, 3370, 車, 交通設施
pet_15429, 3412, 看電影, 專心看
pet_10686, 3412, 打水, 提水桶裝水
pet_99, 3388, 開火, 炒菜
pet_14818, 3377, 便利商店, 台南
pet_15061, 3388, 找肉攤, 買肉
pet_99, 3388, 跟男友去, 逛一中
pet_4634, 3380, 百憂解, 憂鬱
pet_15345, 3370, 摩托車, 交通設施
pet_15406, 3388, 算人頭, 付錢
pet_15406, 3388, 找老闆殺價, 付錢
pet_15406, 3384, 人, 生老病死
pet_15406, 3388, 先喝湯, 吃麵
pet_15406, 3388, 點菜, 吃麵
pet_15406, 3388, 找金主, 買東西
pet_99, 3388, 在那邊吃飯, 逛一中
pet_99, 3388, 準備熱鍋, 炒菜
pet_99, 3388, 準備油, 炒菜
pet_15473, 3388, 大吃一頓, 請客
pet_15473, 3385, 躺在床上, 賴床
pet_99, 3388, 先把東西吃完, 搭捷運
pet_15473, 3357, 筆, 搓傷
pet_15473, 3395, 哥哥, 媽媽
pet_15061, 3388, 挑菜, 買菜
pet_15374, 3388, 順便買吃的, 買紅茶
pet_99, 3388, 準備青菜, 炒菜
pet_15061, 3388, 找果菜市場, 買菜
pet_15061, 3388, 找市場, 買菜
pet_15061, 3388, 找商店, 買飲料
pet_15061, 3388, 找飲料店, 買飲料
pet_15061, 3388, 找飲料, 買飲料
pet_15415, 3388, 打開冰箱, 煮飯
pet_12229, 3388, 坐著, 等上菜
pet_12656, 3412, 換運動服, 跑步
pet_15415, 3388, 拿米, 煮飯
pet_5459, 3388, 坐車, 去101
pet_5459, 3388, 拿錢, 買豬肉
pet_15284, 3388, 上腳踏車, 騎腳踏車
pet_15284, 3388, 踩踏板, 騎腳踏車
pet_14573, 3388, 炒蛋, 吃飯
pet_15396, 3355, 跑馬拉松, 死掉
pet_15473, 3380, 球車, 打高爾夫球
pet_14568, 3388, 加鹽巴, 洗菜
pet_14573, 3380, 水, 去打球
pet_14573, 3388, 看身上多少錢, 點餐
pet_14573, 3388, 討論要吃甚麼, 點餐
pet_12229, 3370, 勞保局, 公家機關
pet_15396, 3355, 跑馬拉松, 氣喘發作
pet_15429, 3377, 成功大學, 台南
pet_14573, 3388, 準備帽子, 去爬山
pet_15286, 3388, 燒開水, 煮湯
pet_15286, 3388, 找材料, 煮湯
pet_14573, 3388, 聽服務生介紹, 點餐
pet_14573, 3388, 準備乾糧, 去爬山
pet_14573, 3388, 準備登山鞋, 去爬山
pet_14573, 3388, 準備包包, 去爬山
pet_12229, 3370, 環保局, 公家機關
pet_15406, 3388, 找人一起吃, 吃麵
pet_2311, 3388, 上skype, 聊天
pet_15429, 3412, 看電影, 想事情
pet_15406, 3388, 看評價, 買東西
pet_14568, 3412, 憋氣, 很難過
pet_15286, 3388, 付錢, 點飲料
pet_12413, 3388, 張嘴, 試吃
pet_12413, 3388, 看, 試吃
pet_12413, 3388, 挑, 試吃
pet_14282, 3388, 買回家吃, 吃鰻魚飯
pet_12656, 3412, 換運動服, 打球
pet_15396, 3355, 跑馬拉松, 心肌更塞
pet_15465, 3388, 討價還價, 殺價
pet_14568, 3388, 先洗手, 洗菜
pet_12413, 3388, 騎車, 逛
pet_12656, 3412, 換運動服, 運動
pet_15396, 3355, 跑馬拉松, 氣喘吁吁
pet_12229, 3388, 喝茶, 等上菜
pet_15429, 3380, 熱身, 暖身
pet_12413, 3388, 伸手, 試吃
pet_12134, 3360, 準備水, 找瓶子
pet_15061, 3388, 去肉品市場, 買肉
pet_12656, 3412, 換運動服, 跳舞
pet_12397, 3412, 踢足球, 準備足球
pet_15429, 3377, 正妹, 台南
pet_15429, 3412, 看電影, 很高興
pet_12134, 3360, 準備水, 開水龍頭
pet_12134, 3360, 準備水, 裝在瓶子裡
pet_12134, 3360, 準備水, 確定水乾淨
pet_15503, 3380, 快速脫衣絕技, 穿運動服
pet_15132, 3388, 感到不好意思, 穿泳褲
pet_15132, 3388, 想披大毛巾, 穿泳褲
pet_14573, 3412, 打籃球, 抄球
pet_14573, 3388, 慢慢喝, 喝湯
pet_15406, 3404, 要烙賽, 肚子痛
pet_15406, 3404, 心情緊張, 肚子痛
pet_15374, 3391, 上班族, 準時上下班
pet_15077, 3393, 兔子, 男人
pet_15061, 3380, 傳輸線, 下載歌曲
pet_15061, 3380, 記憶體, 下載歌曲
pet_15512, 3412, 買CD, 聽音樂
pet_15143, 3412, 找CD, 找CD機
pet_15341, 3380, 喇叭, 開音響
pet_15061, 3360, 轉遙控器, 拿遙控器
pet_15061, 3360, 轉遙控器, 對準電視
pet_8581, 3412, 洗身體, 先擦肥皂
pet_15172, 3388, 要洗澡, 準備毛巾
pet_15172, 3388, 要洗臉, 準備毛巾
pet_15172, 3388, 要擦身體, 準備毛巾
pet_15172, 3388, 要擦桌子, 準備毛巾
pet_15172, 3380, 臉盆, 放水
pet_15172, 3380, 缸子, 放水
pet_15172, 3380, 浴缸, 放水
pet_15496, 3388, 找老婆, 吃東西
pet_15496, 3388, 動手做, 吃東西
pet_15496, 3412, 聽cd, 看書
pet_15496, 3412, 聽cd, 打掃
pet_15286, 3412, 看電影, 坐著
pet_15286, 3412, 買票, 拿錢
pet_15286, 3412, 買票, 說話
pet_14266, 3412, 放輕鬆, 開心
pet_14568, 3365, 錢, 物品
pet_14568, 3365, 錢, 萬能
pet_15379, 3388, 聽廣告, 開收音機
pet_13626, 3412, 拿ipod出來聽, 插耳機
pet_15516, 3412, 抽煙, 咳嗽
pet_15281, 3412, 去超商, 買熱狗
pet_15517, 3360, 聽mp3, 放音樂進去
pet_14158, 3377, 羽球, 羽球比賽中
pet_15342, 3377, 棒球, 大魯閣
pet_15342, 3377, 棒球, 中職
pet_13874, 3365, 存錢筒, 回憶
pet_13874, 3360, 揮棒, 專心
pet_13874, 3360, 揮棒, 心神凝釋
pet_15281, 3412, 找好吃的, 去夜市
pet_11459, 3388, 拿化妝水, 化妝
pet_11459, 3388, 拿化妝品, 化妝
pet_11459, 3388, 拿鏡子, 化妝
pet_11459, 3388, 拿粉撲, 化妝
pet_14573, 3412, 跑壘, 呼吸加速
pet_12397, 3380, 芥末, 去日本料理店
pet_12397, 3380, 碟子, 去日本料理店
pet_14573, 3412, 打扮, 換帽子
pet_15387, 3360, 流口水, 拿紙擦掉
pet_14573, 3388, 全力揮棒, 打全壘打
pet_14573, 3388, 握緊球棒, 打全壘打
pet_14573, 3388, 看準好球, 打全壘打
pet_15387, 3388, 拿出記事本, 打電話
pet_15387, 3388, 撥號, 打電話
pet_15387, 3380, 手指, 傳球
pet_14568, 3360, 想喝水, 拿水杯
pet_14568, 3360, 想喝水, 找飲水機
pet_14568, 3365, 存摺, 儲蓄
pet_15049, 3388, 閒閒沒事, 放空
pet_15387, 3412, 發球, 扭腰
pet_15387, 3412, 發球, 擊球
pet_15387, 3380, 眼睛, 撿球
pet_11282, 3388, 上ppt, 聊天
pet_11282, 3380, 手, 上即時通
pet_11282, 3412, 上網, 看網智
pet_41, 3412, 吃小菜, 伸手夾菜
pet_15504, 3388, 轉, 暖身
pet_15491, 3412, 自己煮, 加貢丸
pet_15491, 3412, 喝飲料, 選飲料
pet_13596, 3360, 吃麵, 夾起麵
pet_15504, 3412, 準備筷子, 整理桌面
pet_15491, 3412, 自己煮, 加蛋
pet_13596, 3360, 吃麵, 張開嘴巴
pet_15504, 3412, 準備筷子, 尋找
pet_15465, 3365, 網球場, 校園
pet_15404, 3360, 拿杯子, 伸出手
pet_15465, 3412, 餓, 暴躁
pet_14568, 3388, 拿飯勺, 添飯
pet_15387, 3358, 飢渴, 昏厥
pet_15504, 3360, 想要吃啥好, 看看店家
pet_15491, 3388, 出門找吃的, 找東西吃
pet_15491, 3388, 去便利店, 找東西吃
pet_14505, 3365, 棒球手套, 棒球遊戲
pet_14505, 3365, 棒球手套, 捕手
pet_14282, 3388, 泡泡麵, 自己下廚
pet_15387, 3360, 去買東西吃, 決定要吃什麼
pet_14282, 3412, 買米, 看價錢
pet_14282, 3380, 滑鼠, 用即時通
pet_14282, 3380, 螢幕, 用即時通
pet_14282, 3412, 泡泡麵, 想到省錢
pet_15379, 3365, 棒子, 世界萬物
pet_14282, 3412, 買米, 看品種
pet_15142, 3380, 衛生紙, 吃泡麵
pet_15504, 3365, 球棒, 壘球
pet_15520, 3387, 存起來, 收入
pet_15520, 3353, 想唸書的時候, 睡覺
pet_14568, 3380, 提神飲料, 累
pet_15404, 3365, 泳帽, 泳具
pet_14282, 3412, 泡泡麵, 等五分鐘
pet_15465, 3412, 很累, 哭哭
pet_15504, 3412, 準備筷子, 檢查
pet_15504, 3388, 動, 暖身
pet_15527, 3360, 喝水, 裝開水
pet_13891, 3388, 深呼吸, 打嗝
pet_15504, 3388, 跳, 暖身
pet_15526, 3365, 游泳圈, 泳具
pet_14269, 3412, 神遊, 出車禍
pet_14269, 3412, 神遊, 跌倒
pet_15491, 3388, 翻冰箱, 找東西吃
pet_15465, 3412, 很累, 躲起來
pet_13995, 3365, 泳衣, 運動
pet_5459, 3365, 游泳池, 體育館
pet_15379, 3388, 點豬腳, 點菜
pet_15379, 3388, 點魚排, 點菜
pet_15465, 3388, 用衛生紙擦, 流口水
pet_15465, 3388, 吸回來, 流口水
pet_15234, 3360, 拿碗, 洗乾淨
pet_15035, 3360, 出門, 關們
pet_15465, 3360, 找杯子, 口渴
pet_15465, 3412, 忍住不吃, 哭哭
pet_15465, 3412, 忍住不吃, 堅持
pet_15465, 3412, 去餐廳, 穿西裝
pet_15465, 3412, 去餐廳, 攜伴
pet_15465, 3412, 去餐廳, 預約
pet_12203, 3412, 喝湯, 用湯匙
pet_12203, 3412, 喝湯, 把碗端起來
pet_15429, 3360, 買飲料, 看熱量
pet_15529, 3388, 去買, 買水喝
pet_15529, 3388, 開門, 買水喝
pet_15529, 3388, 騎車, 買水喝
pet_8581, 3360, 裝水, 準備水壺
pet_8581, 3388, 用肥皂, 洗手
pet_8581, 3388, 捲起袖子, 洗手
pet_15049, 3360, 買便當, 跟老闆叫菜
pet_15205, 3412, 買東西吃, 看看錢夠不夠
pet_14568, 3360, 拿鍋子, 洗鍋子
pet_14568, 3380, 媒體, 找人
pet_15387, 3360, 拿球杆, 伸出手
pet_15379, 3380, 骨頭, 張開嘴
pet_15379, 3412, 掏錢包, 用到手
pet_15379, 3412, 掏錢包, 拿出一千
pet_15341, 3365, 咖啡, 咖啡牛奶
pet_15341, 3412, 拿錢包, 抓緊錢包
pet_386, 3388, 挑麵包, 買麵包
pet_4634, 3412, 買米粉, 付錢
pet_4634, 3412, 買米粉, 加胡椒
pet_4634, 3412, 買米粉, 結帳
pet_4634, 3380, 腳踏車, 出門
pet_4634, 3388, 穿上跑鞋, 跑步
pet_11459, 3412, 領錢, 慶祝
pet_11459, 3412, 領錢, 買東西
pet_11459, 3370, 電腦, 輔具
pet_11459, 3388, 先看有沒有錢, 買東西
pet_11459, 3388, 找要去買購物, 買東西
pet_15049, 3412, 去市場, 帶購物袋
pet_15049, 3388, 騎腳踏車, 去全家
pet_14837, 3360, 穿球衣, 把球衣撐開
pet_14837, 3365, 記分板, 比賽
pet_14837, 3365, 記分板, 紀錄台
pet_11803, 3380, 錢包, 去領錢
pet_11803, 3388, 吃東西, 伸出手
pet_11803, 3388, 拿筆, 伸出手
pet_15421, 3388, 去飲水機裝, 開水
pet_15421, 3388, 準備杯子, 開水
pet_15035, 3412, 先領錢, 算錢
pet_15035, 3412, 痠痛, 按摩
pet_15035, 3412, 痠痛, 擦藥
pet_15444, 3412, 搭捷運, 禮讓老弱婦孺
pet_15362, 3412, 加值悠遊卡, 掏錢
pet_15341, 3370, 資訊, 便利
pet_15379, 3412, 準備水, 去提井水
pet_15379, 3412, 下廚, 拿鍋鏟
pet_15379, 3412, 下廚, 認真炒
pet_4429, 3388, 走進廚房, 用洗碗精
pet_14548, 3412, 買菜, 去菜市場
pet_15077, 3380, 很少錢, 買米
pet_13387, 3387, 走出戶外, 女友
pet_13387, 3388, 拿書, 看食譜
pet_12134, 3367, 學分, 課業
pet_12822, 3360, 煮貢丸, 讓水滾
pet_12822, 3360, 煮貢丸, 開火
pet_12822, 3360, 煮貢丸, 讓貢丸退冰
pet_14573, 3388, 戴安全帽, 騎腳踏車
pet_14573, 3388, 穿護膝, 騎腳踏車
pet_14573, 3388, 帶水壺, 騎腳踏車
pet_14573, 3388, 踩腳踏墊, 騎腳踏車
pet_14573, 3388, 扶龍頭, 騎腳踏車
pet_14573, 3404, 有八卦, 上八卦板
pet_14573, 3404, 亂報料, 上八卦板
pet_14573, 3404, 出名, 上八卦板
pet_14573, 3404, 被偷拍, 上八卦板
