pet_14033, 3386, 睡覺, 休息
pet_11491, 3412, 散步, 聊天
pet_10335, 3390, 小兔子, 蔬菜
pet_10182, 3390, 小兔子, 蔬菜
pet_10234, 3412, 出事情, 睡覺
pet_10183, 3412, 出事情, 睡覺
pet_10107, 3404, 要考試, 在自習室念書
pet_10182, 3404, 要考試, 在自習室念書
pet_10107, 3404, 很熱, 在自習室念書
pet_8758, 3404, 很熱, 在自習室念書
pet_9932, 3412, 被噓, 反駁
pet_10184, 3412, 被噓, 反駁
pet_9932, 3412, 被噓, 生氣
pet_9742, 3412, 被噓, 生氣
pet_10277, 3355, 考試, 歐趴
pet_10276, 3355, 考試, 歐趴
pet_9932, 3355, 考試, 歐趴
pet_10276, 3355, 作弊, 歐趴
pet_9932, 3355, 作弊, 歐趴
pet_9932, 3355, 努力, 歐趴
pet_10184, 3355, 努力, 歐趴
pet_10184, 3355, 努力, 歐趴
pet_11914, 3384, 貓, 跳來跳去
pet_10185, 3384, 貓, 跳來跳去
pet_12060, 3415, 考試, 思考
pet_10216, 3415, 考試, 思考
pet_4634, 3415, 考試, 思考
pet_9788, 3355, 發現恐龍, 驚詫
pet_11247, 3356, 想找房子, 買房子
pet_13957, 3395, 小雞, 老鷹
pet_11915, 3395, 小雞, 老鷹
pet_12148, 3395, 小雞, 老鷹
pet_11635, 3395, 小雞, 老鷹
pet_12998, 3392, 老師, 零分考卷
pet_11979, 3392, 老師, 零分考卷
pet_11915, 3392, 老師, 零分考卷
pet_6164, 3392, 老師, 零分考卷
pet_9080, 3357, 吃美食, 好心情
pet_9080, 3357, 吃美食, 好心情
pet_12300, 3380, 擴音器, 唱歌
pet_12061, 3353, 心情愉快, 大吃一通
pet_10184, 3415, 考試週, 用功
pet_8758, 3415, 考試週, 用功
pet_5361, 3353, 被詐騙, 破口大罵
pet_10559, 3380, 眼睛, 寫字
pet_10185, 3380, 眼睛, 寫字
pet_14220, 3356, 被罵, 想哭
pet_13038, 3356, 被罵, 想哭
pet_11635, 3356, 被罵, 想哭
pet_8758, 3380, 洋傘, 出門
pet_12597, 3353, 小豬, 吃
pet_8758, 3353, 小豬, 吃
pet_10530, 3399, 果汁, 天然
pet_8758, 3399, 果汁, 天然
pet_9929, 3415, 麥當當, 吃薯條
pet_10184, 3415, 麥當當, 吃薯條
pet_10002, 3415, 麥當當, 吃薯條
pet_10002, 3415, 麥當當, 吃薯條
pet_9929, 3415, 麥當當, 吃漢堡
pet_10184, 3415, 麥當當, 吃漢堡
pet_10002, 3415, 麥當當, 吃漢堡
pet_10002, 3415, 麥當當, 吃漢堡
pet_9929, 3415, 麥當當, 喝可樂
pet_10184, 3415, 麥當當, 喝可樂
pet_10521, 3366, 電扇, 塑膠
pet_8758, 3366, 電扇, 塑膠
pet_10184, 3366, 電扇, 塑膠
pet_10002, 3366, 電扇, 塑膠
pet_10184, 3404, 愛他, 想他
pet_10002, 3404, 愛他, 想他
pet_11906, 3353, 看到永恆, 永生
pet_10187, 3387, 運動, 健全的體魄
pet_10184, 3387, 運動, 健全的體魄
pet_10280, 3412, 歐趴, 狂歡
pet_10184, 3412, 歐趴, 狂歡
pet_10184, 3415, 麥當當, 吃炸雞
pet_10002, 3415, 麥當當, 吃炸雞
pet_10276, 3355, 用功, 歐趴
pet_10184, 3355, 用功, 歐趴
pet_10184, 3355, 認真, 歐趴
pet_10184, 3355, 認真, 歐趴
pet_10184, 3355, 向上, 歐趴
pet_10184, 3355, 向上, 歐趴
pet_13445, 3370, 桌子, 家俱
pet_9722, 3370, 桌子, 家俱
pet_13128, 3370, 桌子, 木材
pet_10439, 3370, 桌子, 木材
pet_9722, 3370, 桌子, 木材
pet_10177, 3378, 愛, 情人之間
pet_6695, 3378, 愛, 情人之間
pet_9791, 3378, 愛, 情人之間
pet_4206, 3378, 愛, 情人之間
pet_10177, 3378, 恨, 情人之間
pet_6695, 3378, 恨, 情人之間
pet_4206, 3378, 恨, 情人之間
pet_14039, 3389, 睡覺, 吹冷氣
pet_4510, 3389, 睡覺, 吹冷氣
pet_4510, 3357, 做壞事, 惡報
pet_4510, 3357, 做壞事, 財富
pet_5541, 3357, 闖紅燈, 車禍
pet_8939, 3357, 闖紅燈, 車禍
pet_9722, 3357, 闖紅燈, 車禍
pet_14216, 3390, 詐騙集團, 騙人
pet_14321, 3390, 詐騙集團, 騙人
pet_10957, 3390, 詐騙集團, 騙人
pet_11505, 3390, 詐騙集團, 騙人
pet_10742, 3366, 正妹, 整形手術
pet_5348, 3366, 正妹, 保養品
pet_10742, 3366, 正妹, 保養品
pet_11269, 3353, 拉在褲子上, 哭
pet_11237, 3357, 說謊, 不好的人緣
pet_11107, 3412, 開會, 覺得無聊
pet_12060, 3386, 吃冰, 涼快
pet_11874, 3353, 中午, 在室內
pet_11237, 3412, 世界末日, 閉上眼睛
pet_10767, 3383, 強盜, 找阿里巴巴
pet_11567, 3412, 世界末日, 吃的飽飽的
pet_11562, 3366, 臭襪子, 溼氣
pet_11426, 3393, 睿靚, 守寡
pet_4155, 3373, 汽車, 汽車旅館
pet_10022, 3373, 汽車, 汽車旅館
pet_9718, 3373, 汽車, 汽車旅館
pet_10154, 3378, 火鍋料, 火鍋裡面
pet_4634, 3378, 火鍋料, 火鍋裡面
pet_5803, 3383, 主人的馬子, 殺害
pet_5803, 3383, 主人的馬子, 殺害
pet_5803, 3380, 殺害, 衝本壘
pet_5803, 3380, 殺害, 衝本壘
pet_5803, 3355, 殺害, 溫存
pet_5803, 3355, 殺害, 溫存
pet_5803, 3370, 主人, 殺害
pet_5803, 3370, 主人, 殺害
pet_6813, 3373, 你, 義大利
pet_10133, 3373, 你, 義大利
pet_9436, 3373, 你, 義大利
pet_10325, 3389, 睡覺, 磨牙
pet_10243, 3389, 睡覺, 磨牙
pet_10133, 3389, 睡覺, 磨牙
pet_12540, 3375, 不開心的事, 九霄雲
pet_9071, 3366, 傘, 鐵架
pet_4836, 3366, 筋斗雲, 雲
pet_601, 3366, 筋斗雲, 雲
pet_4836, 3366, 筋斗雲, 想像
pet_601, 3366, 筋斗雲, 想像
pet_9071, 3385, 吃飯, 飯煮好了
pet_13038, 3385, 吃飯, 身體需要
pet_9071, 3385, 吃飯, 身體需要
pet_10022, 3366, 主人的大腦, 腦
pet_10192, 3366, 主人的大腦, 腦
pet_11744, 3373, 地板, 地下
pet_11744, 3373, 地板, 桌子下
pet_9429, 3367, 日常用品, 錢
pet_601, 3367, 日常用品, 錢
pet_6237, 3367, 日常用品, 牙刷
pet_601, 3367, 日常用品, 牙刷
pet_6237, 3367, 日常用品, 杯子
pet_601, 3367, 日常用品, 杯子
pet_11744, 3390, 妳, 德德德
pet_10552, 3367, 有機成分, 碳
pet_10022, 3367, 有機成分, 碳
pet_10552, 3367, 有機成分, 氫
pet_10022, 3367, 有機成分, 氫
pet_10552, 3367, 有機成分, 氧
pet_10022, 3367, 有機成分, 氧
pet_9429, 3380, 油, 做菜
pet_9987, 3380, 油, 做菜
pet_9880, 3380, 油, 做菜
pet_8758, 3392, 宅男, 陽光
pet_9987, 3392, 宅男, 陽光
pet_9987, 3384, 他, 跑步
pet_9987, 3384, 他, 跑步
pet_10439, 3384, 我, 思考
pet_9880, 3384, 我, 思考
pet_9927, 3384, 我, 無聊
pet_9880, 3384, 我, 無聊
pet_12124, 3384, 你, 跑步
pet_248, 3384, 你, 跑步
pet_9429, 3380, 鹽, 做菜
pet_9880, 3380, 鹽, 做菜
pet_10554, 3380, 鍋子, 做菜
pet_248, 3380, 鍋子, 做菜
pet_10398, 3357, 做公益, 快樂
pet_9880, 3357, 做公益, 快樂
pet_10136, 3389, 補償, 做錯事
pet_9880, 3389, 補償, 做錯事
pet_10739, 3358, 微笑, 心情好
pet_6813, 3373, 他, 義大利
pet_9436, 3373, 他, 義大利
pet_10469, 3353, 計算機, 計算
pet_7918, 3353, 計算機, 計算
pet_9364, 3391, 把拔, 睡覺
pet_10183, 3391, 把拔, 睡覺
pet_9364, 3391, 把拔, 尿尿
pet_10183, 3391, 把拔, 尿尿
pet_64, 3355, 頭痛, 睡覺
pet_10196, 3355, 頭痛, 睡覺
pet_11926, 3355, 愛睏, 睡覺
pet_10196, 3355, 愛睏, 睡覺
pet_10319, 3371, 球, 水
pet_10168, 3371, 球, 水
pet_10319, 3354, 笨版, 開心
pet_1715, 3354, 笨版, 開心
pet_10319, 3356, 美麗, 水
pet_4429, 3356, 美麗, 水
pet_99, 3356, 漂亮, 水
pet_4429, 3356, 漂亮, 水
pet_11286, 3412, 唸書, 認真
pet_10174, 3412, 唸書, 認真
pet_11286, 3412, 唸書, 想睡覺
pet_11286, 3412, 唸書, 想睡覺
pet_10174, 3412, 唸書, 想睡覺
pet_10276, 3366, 房屋, 水泥
pet_10183, 3366, 房屋, 水泥
pet_10183, 3412, 想事情, 發呆
pet_6430, 3412, 想事情, 發呆
pet_11696, 3384, 學生, 認真上課
pet_11696, 3384, 學生, 天天寫功課
pet_11696, 3384, 學生, 享受青春
pet_11696, 3384, 學生, 喜歡放假
pet_11831, 3360, 迫擊炮被偷, 搶回來
pet_11753, 3388, 跟媽媽說餓了, 吃飯
pet_11147, 3388, 放下目前工作, 睡覺
pet_10022, 3356, 失戀, 愛喝酒
pet_10203, 3356, 失戀, 愛喝酒
pet_11269, 3387, 規劃帳款, 收支平衡
pet_10002, 3415, 麥當當, 點餐
pet_10002, 3415, 麥當當, 點餐
pet_10002, 3415, 麥當當, 喝飲料
pet_10002, 3415, 麥當當, 喝飲料
pet_10002, 3404, 喜歡他, 想他
pet_10186, 3404, 喜歡他, 想他
pet_11744, 3390, 妳, 小天
pet_11744, 3390, 妳, 小天天
pet_11679, 3390, 他, 花
pet_10832, 3355, 阿扁出獄, 阿扁媽
pet_11221, 3380, 頭槌, 打架
pet_11679, 3390, 他, 大自然
pet_11221, 3380, 凳子, 打架
pet_214, 3360, 用亞太, 辦門號
pet_11221, 3360, 用亞太, 辦門號
pet_11221, 3360, 用亞太, 買手機
pet_10701, 3360, 夜衝, 抽鑰匙
pet_10022, 3360, 夜衝, 抽鑰匙
pet_10202, 3360, 夜衝, 抽鑰匙
pet_9718, 3360, 想被搭訕, 穿短裙
pet_9718, 3360, 想被搭訕, 穿短裙
pet_9718, 3360, 想被搭訕, 正妹
pet_9718, 3360, 想被搭訕, 正妹
pet_9718, 3399, 辣椒, 女人
pet_9718, 3399, 辣椒, 女人
pet_9718, 3399, 辣椒, 外省人
pet_9718, 3399, 辣椒, 外省人
pet_13289, 3356, 無聊, 噓文
pet_9905, 3356, 無聊, 噓文
pet_8246, 3356, 便秘, PO飄板
pet_8246, 3356, 便秘, PO飄板
pet_8246, 3356, 生氣, PO飄板
pet_8246, 3356, 生氣, PO飄板
pet_10043, 3399, 汗水, 臭
pet_10161, 3399, 汗水, 臭
pet_13156, 3399, 大便, 髒
pet_10043, 3399, 大便, 髒
pet_10043, 3391, 週一, 看娘家
pet_10043, 3391, 週一, 看娘家
pet_10043, 3391, 週二, 看娘家
pet_10043, 3391, 週二, 看娘家
pet_10043, 3391, 週三, 看娘家
pet_10043, 3391, 週三, 看娘家
pet_10043, 3391, 週四, 看娘家
pet_10043, 3391, 週四, 看娘家
pet_11453, 3399, 醋, 調味用
pet_9311, 3354, 爽快, 爽
pet_10043, 3354, 爽快, 爽
pet_10167, 3354, 爽快, 很爽
pet_10043, 3354, 爽快, 很爽
pet_10167, 3354, 爽快, 非常爽
pet_10043, 3354, 爽快, 非常爽
pet_10805, 3354, 爽快, 開心
pet_10043, 3354, 爽快, 開心
pet_10161, 3391, 吃飯, 撿垃圾
pet_10161, 3391, 吃飯, 撿垃圾
pet_9168, 3366, 報紙, 紙
pet_4526, 3355, 丟蓮霧, 丟出去了小心
pet_10771, 3366, 報紙, 衛生紙
pet_10035, 3366, 報紙, 衛生紙
pet_10043, 3380, 人, 未來
pet_9632, 3380, 人, 未來
pet_10521, 3357, 中風, 癱瘓
pet_10255, 3357, 中風, 癱瘓
pet_10204, 3357, 中風, 癱瘓
pet_11269, 3387, 減少開銷, 收支平衡
pet_12056, 3409, 鄉民, 人民
pet_12056, 3409, 鄉民, 大家
pet_12548, 3380, 拳擊手套, 不爽
pet_10183, 3357, 公子哥, 錢
pet_10174, 3357, 公子哥, 錢
pet_11021, 3354, 沒人聊, 睡著
pet_12479, 3386, 學開車, 把妹
pet_8775, 3380, 吸管, 喝豆漿
pet_4238, 3356, 太開心, 早起
pet_11644, 3415, 父親節, 送爸爸禮物
pet_11863, 3415, 父親節, 送爸爸禮物
pet_12354, 3356, 工作沒完成, 熬夜
pet_12475, 3389, 祈禱, 墜機
pet_12295, 3354, 太晚睡, 遲到
pet_12486, 3380, 腳, 想打人
pet_10002, 3356, 重要, 檢查
pet_11486, 3415, 父親節, 陪老爸一天
pet_11392, 3370, 辣妹, 看到心花怒放
pet_10, 3357, 中樂透, 別人的忌妒
pet_11486, 3356, 交朋友, 有人能聊天
pet_11486, 3356, 交朋友, 日子更有趣
pet_11486, 3356, 交朋友, 生活圈變大
pet_11486, 3356, 交朋友, 更開心
pet_11486, 3387, 好吃懶做, 鮪魚肚
pet_11486, 3404, 家人回來了, 門鈴響了
pet_10936, 3366, 棺材, 木頭
pet_9718, 3366, 棺材, 木頭
pet_10196, 3366, 棺材, 木頭
pet_10054, 3366, 棺材, 木頭
pet_5703, 3366, 棺材, 木頭
pet_10180, 3366, 棺材, 木頭
pet_9843, 3366, 棺材, 木頭
pet_10255, 3357, 中風, 死亡
pet_10180, 3357, 中風, 死亡
pet_10174, 3357, 中風, 死亡
pet_12254, 3353, 打完球, 吃冰
pet_8885, 3353, 打完球, 吃冰
pet_11791, 3389, 睡覺, 中午
pet_11791, 3389, 睡覺, 中午
pet_2695, 3389, 睡覺, 中午
pet_8784, 3367, 毛, 蛋白質
pet_10123, 3367, 毛, 蛋白質
pet_13006, 3367, 毛, 原子
pet_12628, 3367, 毛, 原子
pet_10123, 3367, 毛, 原子
pet_13455, 3367, 學校, 教室
pet_13349, 3367, 學校, 教室
pet_12102, 3367, 學校, 教室
pet_10123, 3367, 學校, 教室
pet_10686, 3370, 蛋糕, 點心
pet_10056, 3370, 蛋糕, 點心
pet_12056, 3378, 阿扁, 台灣
pet_13387, 3354, 洗澡, 消除疲勞
pet_10056, 3354, 洗澡, 消除疲勞
pet_10593, 3377, 秘密, 他的心裡
pet_9682, 3377, 秘密, 他的心裡
pet_9682, 3377, 愛, 他的心裡
pet_10176, 3377, 愛, 他的心裡
pet_10593, 3377, 幸福, 他的心裡
pet_9682, 3377, 幸福, 他的心裡
pet_14047, 3378, 蛋, 冰箱
pet_11151, 3378, 蛋, 冰箱
pet_10174, 3378, 蛋, 冰箱
pet_14047, 3378, 糕, 冰箱
pet_10174, 3378, 糕, 冰箱
pet_11151, 3378, 水餃, 冰箱
pet_10174, 3378, 水餃, 冰箱
pet_11262, 3385, 暫時停止呼吸, 不舒服
pet_11262, 3389, 流淚, 考卷零分
pet_11562, 3409, 天黑, 危險
pet_10054, 3366, 棺材, 石頭
pet_5703, 3366, 棺材, 石頭
pet_10196, 3366, 讀書機, 小叮噹
pet_9718, 3366, 讀書機, 小叮噹
pet_4155, 3366, 讀書機, 小叮噹
pet_4634, 3366, 讀書機, 小叮噹
pet_11912, 3391, 蘿莉, 拍打
pet_11462, 3388, 打架, 發洩
pet_8784, 3386, 媽媽, 快樂生活
pet_8784, 3386, 媽媽, 快樂生活
pet_8784, 3386, 媽媽, 幸福美滿
pet_8784, 3386, 媽媽, 幸福美滿
pet_11786, 3386, 健身, 保持年輕
pet_7167, 3370, 裙子, 服裝
pet_10086, 3370, 裙子, 服裝
pet_10594, 3385, 爆肝, 選錯行業
pet_10594, 3412, 走路, 慢慢走
pet_10167, 3375, 白痴, 走廊
pet_10167, 3375, 白痴, 走廊
pet_10167, 3375, 生活, 走廊
pet_10167, 3375, 生活, 走廊
pet_10805, 3354, 爽快, 快樂
pet_10167, 3354, 爽快, 快樂
pet_10167, 3354, 爽快, 快樂
pet_10619, 3354, 爽快, 哈哈
pet_10167, 3354, 爽快, 哈哈
pet_10054, 3354, 活到120, 很無聊
pet_10137, 3354, 活到120, 很無聊
pet_10701, 3391, 亞當, 偷嘗禁果
pet_10167, 3391, 亞當, 偷嘗禁果
pet_10137, 3391, 亞當, 偷嘗禁果
pet_9781, 3395, 小孩子, 吃藥
pet_9691, 3395, 小孩子, 吃藥
pet_13455, 3383, 狗狗, 吃東西
pet_10216, 3383, 狗狗, 吃東西
pet_12380, 3383, 小貓, 吃東西
pet_10216, 3383, 小貓, 吃東西
pet_8869, 3383, 小鳥, 吃東西
pet_10216, 3383, 小鳥, 吃東西
pet_10736, 3399, 妳好, 客套
pet_10736, 3386, 安慰, 不要哭泣
pet_12155, 3355, 死了之後, 上天堂
pet_10736, 3355, 死了之後, 上天堂
pet_10980, 3385, 無聊, 感到無趣
pet_10736, 3355, 死了之後, 停止呼吸
pet_10731, 3354, 做夢, 騰雲駕霧
pet_5459, 3393, 佛地魔, 你
pet_10183, 3393, 佛地魔, 你
pet_10593, 3380, 立可白, 期末考
pet_10197, 3380, 立可白, 期末考
pet_10593, 3384, 跑太快, 跌倒
pet_10197, 3384, 跑太快, 跌倒
pet_10216, 3360, 下雨出門, 穿雨衣
pet_10255, 3360, 下雨出門, 穿雨衣
pet_10176, 3360, 下雨出門, 穿雨衣
pet_11486, 3387, 當總統, 鮪魚肚
pet_11486, 3404, 有傳教士要來, 門鈴響了
pet_11486, 3387, 多吃東西, 鮪魚肚
pet_11486, 3384, 小說, 讓人著迷
pet_11486, 3356, 睡很飽, 可以起床
pet_11486, 3386, 去動物園, 要拍照
pet_5965, 3412, 地震, 逃到空曠處
pet_12243, 3378, 古物, 博物館
pet_5965, 3378, 古物, 博物館
pet_11486, 3356, 睡很飽, 等等更有精神
pet_11486, 3356, 睡很飽, 不怕沒精神
pet_11486, 3386, 去動物園, 有很可愛動物
pet_11486, 3386, 去動物園, 看熊貓
pet_10593, 3380, 小抄, 期末考
pet_9863, 3380, 小抄, 期末考
pet_10669, 3383, 拉肚子, 大便
pet_10180, 3383, 拉肚子, 大便
pet_10593, 3395, 籃球員, 犯規
pet_9863, 3395, 籃球員, 犯規
pet_10203, 3388, 吃東西, 發火
pet_10180, 3388, 吃東西, 發火
pet_7918, 3380, 雙手, 希望
pet_9863, 3380, 雙手, 希望
pet_9718, 3366, 棺材, 鑽石
pet_10180, 3366, 棺材, 鑽石
pet_10161, 3389, 作弊, 怕考不上
pet_9863, 3389, 作弊, 怕考不上
pet_7357, 3357, 糖尿病, 死亡
pet_10186, 3357, 糖尿病, 死亡
pet_10764, 3383, 阿福, 打大雄
pet_10174, 3383, 阿福, 打大雄
pet_1200, 3380, 病藥, 生病
pet_12486, 3386, 死刑, 防止犯罪
pet_11546, 3370, 黑板或白板, 教學用具
pet_12486, 3386, 死刑, 防治犯罪
pet_9788, 3355, 發現恐龍, 挖化石
pet_9080, 3366, 餅乾, 芝麻
pet_12311, 3385, 跳, 非常開心
pet_12486, 3386, 死刑, 警惕犯罪
pet_12187, 3353, 被狗咬, 大發脾氣
pet_4440, 3373, 草, 馬
pet_4440, 3373, 地, 馬
pet_12486, 3384, 母親, 愛兒子
pet_12486, 3384, 母親, 哺乳
pet_12540, 3365, 電阻, 電學
pet_12475, 3355, 感冒, 流鼻涕
pet_9080, 3357, 運動, 好心情
pet_9080, 3357, 運動, 好心情
pet_12486, 3384, 母親, 生小孩
pet_12486, 3384, 母親, 生孩子
pet_8869, 3378, 玫瑰, 植物園
pet_10409, 3384, 死神, 帶走靈魂
pet_8683, 3415, 挺扁後, 舒坦
pet_8869, 3378, 百合, 植物園
pet_10002, 3354, 喵咪, 喜歡
pet_10002, 3354, 喵咪, 喜歡
pet_10002, 3354, 喵咪, 愛
pet_10002, 3354, 喵咪, 愛
pet_10002, 3354, 喵咪, 陪他玩
pet_10002, 3354, 喵咪, 陪他玩
pet_10002, 3358, 胃炎, 胃痛
pet_10002, 3354, 喵咪, 快樂
pet_10002, 3354, 喵咪, 快樂
pet_12552, 3380, 頸圈, 散步
pet_12540, 3412, 排水溝, 拿掃把
pet_8869, 3378, 獵豹, 動物園
pet_8783, 3356, 餓, 沒有體力
pet_8783, 3356, 餓, 吃糖果
pet_8783, 3355, 不讀書, 被21
pet_8783, 3355, 不讀書, 考試作弊
pet_11505, 3356, 愛, 有幸福
pet_12597, 3357, 減肥, 疾病
pet_12397, 3357, 減肥, 疾病
pet_11505, 3357, 減肥, 疾病
pet_12397, 3357, 減肥, 好身材
pet_11505, 3357, 減肥, 好身材
pet_11884, 3357, 減肥, 不健康
pet_11505, 3357, 減肥, 不健康
pet_11505, 3357, 讀書, 好工作
pet_11505, 3391, 老師, 學生幫忙做事
pet_11505, 3389, 吹冷氣, 看漫畫
pet_11505, 3389, 躺著, 看漫畫
pet_11877, 3358, 水災, 死亡
pet_13048, 3358, 水災, 土石流
pet_11877, 3358, 水災, 土石流
pet_12756, 3358, 水災, 家破人亡
pet_11877, 3358, 水災, 家破人亡
pet_11877, 3358, 水災, 房屋倒塌
pet_11001, 3415, 白天, 工作
pet_2312, 3415, 白天, 工作
pet_10255, 3415, 白天, 看書
pet_2312, 3415, 白天, 看書
pet_11863, 3389, 尋夢, 退休
pet_11874, 3389, 到福利社, 到學校上課
pet_11874, 3389, 和同學玩, 到學校上課
pet_11874, 3389, 跟同學聊天, 到學校上課
pet_11874, 3389, 放學, 到學校上課
pet_11874, 3389, 下課, 到學校上課
pet_11385, 3389, 領退休金, 退休
pet_11385, 3389, 環遊世界, 退休
pet_11385, 3389, 完成未完成, 退休
pet_11385, 3389, 重新思考人生, 退休
pet_11385, 3389, 去旅行, 退休
pet_8758, 3354, 貴人相助, 感恩
pet_8758, 3354, 愛過, 感恩
pet_8758, 3354, 公司不裁員, 感恩
pet_8758, 3354, 別人對自己好, 感恩
pet_8758, 3354, 被愛, 感恩
pet_10806, 3366, 銅板, 銅
pet_10332, 3366, 銅板, 銅
pet_8847, 3366, 銅板, 銅
pet_10225, 3366, 銅板, 銅
pet_11874, 3384, 單身的人, 有時候沒事做
pet_10806, 3366, 銅板, 金屬
pet_10225, 3366, 銅板, 金屬
pet_11874, 3384, 單身的人, 自慰
pet_9670, 3357, 被當的學分, 署修
pet_10022, 3357, 被當的學分, 署修
pet_12047, 3391, 國文被當, 學作文
pet_12047, 3391, 指考近了, 學作文
pet_12047, 3391, 寫求職信, 學作文
pet_9691, 3354, 王菲, 快樂
pet_7639, 3354, 王菲, 快樂
pet_10184, 3356, 搞笑, 認錯人
pet_10184, 3356, 搞笑, 認錯人
pet_13261, 3412, 跌倒, 爬起來
pet_12295, 3412, 跌倒, 爬起來
pet_9913, 3412, 跌倒, 爬起來
pet_12406, 3412, 跌倒, 爬起來
pet_11140, 3412, 跌倒, 爬起來
pet_11453, 3412, 跌倒, 爬起來
pet_9477, 3412, 跌倒, 爬起來
pet_10937, 3412, 跌倒, 爬起來
pet_10184, 3412, 跌倒, 爬起來
pet_10152, 3370, 思念, 行為
pet_28, 3370, 思念, 行為
pet_9632, 3385, 逃避, 害怕
pet_99, 3385, 逃避, 害怕
pet_9682, 3385, 遺忘, 不想記得
pet_9632, 3385, 遺忘, 不想記得
pet_5459, 3412, 迷路, 哭
pet_11911, 3412, 迷路, 哭
pet_9632, 3412, 迷路, 哭
pet_11911, 3412, 迷路, 問路人
pet_9632, 3412, 迷路, 問路人
pet_1853, 3389, 賺錢, 太貧窮
pet_9746, 3389, 賺錢, 太貧窮
pet_9746, 3385, 睡不著, 太煩惱
pet_10806, 3389, 賺錢, 錢不夠
pet_9746, 3389, 賺錢, 錢不夠
pet_12056, 3409, 鄉民, 梗
pet_10086, 3391, 絕世美人, 帥哥
pet_9746, 3391, 絕世美人, 帥哥
pet_10086, 3391, 絕世美人, 錢
pet_9746, 3391, 絕世美人, 錢
pet_10830, 3395, 每個人, 貧窮
pet_10164, 3395, 每個人, 貧窮
pet_9429, 3395, 女人, 貧窮
pet_10164, 3395, 女人, 貧窮
pet_10239, 3392, 我, 一場空
pet_7025, 3392, 我, 一場空
pet_12010, 3384, 狗, 吃東西
pet_9477, 3384, 狗, 吃東西
pet_64, 3384, 狗, 接飛盤
pet_9477, 3384, 狗, 接飛盤
pet_12134, 3384, 狗, 啃骨頭
pet_11399, 3384, 狗, 啃骨頭
pet_64, 3384, 狗, 啃骨頭
pet_9477, 3384, 狗, 啃骨頭
pet_10276, 3391, 殺手, 殺人
pet_9578, 3391, 殺手, 殺人
pet_9578, 3392, 學生, 斥責
pet_9718, 3392, 學生, 斥責
pet_7639, 3389, 送人, 錢太多
pet_9477, 3389, 送人, 錢太多
pet_10224, 3389, 亂花, 錢太多
pet_9477, 3389, 亂花, 錢太多
pet_10332, 3385, 逃避, 膽小
pet_10086, 3385, 逃避, 膽小
pet_99, 3385, 逃避, 膽小
pet_10086, 3391, 武林高手, 稱霸武林
pet_99, 3391, 武林高手, 稱霸武林
pet_10239, 3392, 事業, 一場空
pet_9718, 3392, 事業, 一場空
pet_8885, 3356, 閉起眼睛, 睡著了
pet_9718, 3356, 閉起眼睛, 睡著了
pet_12397, 3392, 閃光, 被發卡
pet_12435, 3390, 羅志祥, 正妹
pet_12435, 3390, 羅志祥, 耍帥
pet_12435, 3390, 羅志祥, 蔡依林
pet_12435, 3390, 羅志祥, 豬
pet_8869, 3375, 心宿二, 數萬光年
pet_12459, 3390, 大人, 工作
pet_4238, 3390, 大人, 工作
pet_10002, 3356, 算錢, 檢查
pet_12337, 3385, 吃麵麵, 肚子餓
pet_11021, 3354, 玩PS3, 興奮不已
pet_11021, 3354, 打電玩, 興奮不已
pet_10950, 3404, 無人島, 黑魔島
pet_10950, 3404, 黑暗, 黑魔島
pet_10950, 3415, 監獄裡, 發呆
pet_10742, 3385, 快樂, 沒有煩惱
pet_11863, 3380, 幽默感, 交朋友
pet_10950, 3415, 監獄裡, 想要出去
pet_11536, 3387, 有能力, 女朋友
pet_9575, 3383, 情夫, 做愛
pet_9364, 3383, 情夫, 做愛
pet_12436, 3378, 人, 陸地
pet_12486, 3415, 沒錢時, 借錢
pet_8783, 3383, 大學生, 和教授吃飯
pet_12354, 3356, 喝咖啡睡不著, 熬夜
pet_4238, 3356, 早睡, 早起
pet_9927, 3391, 殺手, 吃香腸
pet_9927, 3391, 殺手, 吃香腸
pet_9927, 3391, 殺手, 去死
pet_9927, 3391, 殺手, 去死
pet_10086, 3392, 我, 另眼看待
pet_10185, 3392, 我, 另眼看待
pet_12056, 3354, 剛起床, 上廁所
pet_12056, 3354, 想抽煙, 上廁所
pet_12056, 3354, 想尿尿, 上廁所
pet_12187, 3388, 去演唱會, 聽音樂
pet_9670, 3388, 去演唱會, 聽音樂
pet_13825, 3412, 火災, 找滅火器
pet_11874, 3412, 火災, 找滅火器
pet_12397, 3392, 閃光, 被拋棄
